x,y,z,value1,value2,value3    
5,24,20,-0.731695E+00,0.668010E-01,0.674199E-01
6,24,20,-0.655549E+00,0.226967E-01,0.228624E-01
7,24,20,-0.471921E+00,0.190716E-03,0.190716E-03
8,24,20,-0.655549E+00,0.228624E-01,0.226967E-01
9,24,20,-0.731695E+00,0.674199E-01,0.668010E-01
10,24,20,-0.555338E+00,0.774343E-01,0.760941E-01
11,24,20,-0.436766E+00,0.639746E-01,0.569203E-01
12,24,20,-0.290006E+00,0.615576E-01,0.778273E-01
13,24,20,-0.265683E+00,0.172009E-02,0.722941E-01
14,24,20,-0.199418E+00,0.180070E-01,0.216767E-01
15,24,20,-0.199442E+00,0.241318E-01,0.313456E-01
16,24,20,-0.285738E+00,0.513335E-01,0.129112E+00
17,24,20,-0.345542E+00,0.219344E-02,0.119336E+00
18,24,20,-0.455986E+00,0.864285E-01,0.829405E-01
19,24,20,-0.570137E+00,0.655669E-01,0.642849E-01
20,24,20,-0.670752E+00,0.617955E-01,0.615555E-01
21,24,20,-0.706469E+00,0.636274E-01,0.636274E-01
22,24,20,-0.670752E+00,0.615555E-01,0.617956E-01
23,24,20,-0.570137E+00,0.642849E-01,0.655669E-01
24,24,20,-0.455986E+00,0.829406E-01,0.864285E-01
25,24,20,-0.345542E+00,0.119336E+00,0.219344E-02
26,24,20,-0.285738E+00,0.129112E+00,0.513329E-01
27,24,20,-0.199442E+00,0.313457E-01,0.241318E-01
0,25,20,-0.223441E+00,0.149285E+00,0.612971E-01
1,25,20,-0.243495E+00,0.000000E+00,0.149642E-02
2,25,20,-0.234601E+00,0.442250E-01,0.373851E-01
3,25,20,-0.377675E+00,0.000000E+00,0.578662E-01
4,25,20,-0.449582E+00,0.103830E+00,0.104649E+00
5,25,20,-0.642618E+00,0.510166E-01,0.514147E-01
6,25,20,-0.743187E+00,0.716827E-01,0.713235E-01
7,25,20,-0.604089E+00,0.947705E-02,0.981811E-02
8,25,20,-0.575805E+00,0.400681E-02,0.447352E-02
9,25,20,-0.725931E+00,0.323057E-01,0.455844E-01
10,25,20,-0.661693E+00,0.567596E-01,0.552692E-01
11,25,20,-0.469263E+00,0.102135E+00,0.997936E-01
12,25,20,-0.394346E+00,0.675780E-01,0.000000E+00
13,25,20,-0.249293E+00,0.421002E-01,0.505956E-01
14,25,20,-0.252837E+00,0.675976E-01,0.000000E+00
15,25,20,-0.228098E+00,0.321293E-01,0.249880E-01
16,25,20,-0.222547E+00,0.300520E-01,0.440414E-01
17,25,20,-0.310840E+00,0.219869E-02,0.000000E+00
18,25,20,-0.354192E+00,0.891384E-02,0.119159E+00
19,25,20,-0.458681E+00,0.844540E-01,0.734600E-01
20,25,20,-0.537022E+00,0.733649E-01,0.709788E-01
21,25,20,-0.600435E+00,0.627914E-01,0.605987E-01
22,25,20,-0.599336E+00,0.640970E-01,0.645960E-01
23,25,20,-0.536281E+00,0.779185E-01,0.750070E-01
24,25,20,-0.464638E+00,0.724670E-01,0.692121E-01
25,25,20,-0.352434E+00,0.577384E-01,0.215814E-02
26,25,20,-0.316781E+00,0.000000E+00,0.113011E+00
27,25,20,-0.208834E+00,0.361351E-01,0.282519E-01
0,26,20,-0.199774E+00,0.274590E-01,0.203684E-01
1,26,20,-0.188615E+00,0.191449E-01,0.132377E-01
2,26,20,-0.246672E+00,0.907765E-01,0.126587E-01
3,26,20,-0.260473E+00,0.683720E-01,0.483233E-01
4,26,20,-0.395264E+00,0.660557E-01,0.676751E-01
5,26,20,-0.485158E+00,0.887441E-01,0.941590E-01
6,26,20,-0.665039E+00,0.488105E-01,0.489746E-01
7,26,20,-0.749634E+00,0.720596E-01,0.723157E-01
8,26,20,-0.728813E+00,0.184875E-03,0.110216E-03
9,26,20,-0.726933E+00,0.581869E-01,0.577296E-01
10,26,20,-0.685229E+00,0.625607E-01,0.618122E-01
11,26,20,-0.527199E+00,0.799476E-01,0.768008E-01
12,26,20,-0.415890E+00,0.944575E-01,0.766608E-01
13,26,20,-0.300296E+00,0.768391E-01,0.221718E-01
14,26,20,-0.246148E+00,0.482947E-01,0.200837E-02
15,26,20,-0.201964E+00,0.196571E-01,0.235245E-01
16,26,20,-0.214182E+00,0.235592E-01,0.368541E-01
17,26,20,-0.258590E+00,0.467298E-01,0.223862E-02
18,26,20,-0.329054E+00,0.252705E-01,0.129845E+00
19,26,20,-0.420213E+00,0.108696E+00,0.820982E-01
20,26,20,-0.502118E+00,0.909483E-01,0.852387E-01
21,26,20,-0.602895E+00,0.608597E-01,0.580100E-01
22,26,20,-0.642255E+00,0.595375E-01,0.568853E-01
23,26,20,-0.604733E+00,0.673379E-01,0.651078E-01
24,26,20,-0.522078E+00,0.733059E-01,0.748830E-01
25,26,20,-0.429921E+00,0.876375E-01,0.925153E-01
26,26,20,-0.328863E+00,0.797542E-01,0.211456E-02
27,26,20,-0.273612E+00,0.142706E+00,0.180475E-02
0,27,20,-0.220674E+00,0.821789E-01,0.521764E-01
1,27,20,-0.226939E+00,0.161326E+00,0.620914E-01
2,27,20,-0.231339E+00,0.445592E-01,0.356745E-01
3,27,20,-0.368143E+00,0.543924E-01,0.694323E-01
4,27,20,-0.441358E+00,0.103445E+00,0.106895E+00
5,27,20,-0.619018E+00,0.520634E-01,0.525533E-01
6,27,20,-0.745289E+00,0.703348E-01,0.706826E-01
7,27,20,-0.716014E+00,0.315235E-01,0.337310E-01
8,27,20,-0.682013E+00,0.330128E-01,0.305347E-01
9,27,20,-0.732768E+00,0.727111E-01,0.721121E-01
10,27,20,-0.632086E+00,0.583535E-01,0.577405E-01
11,27,20,-0.457213E+00,0.101825E+00,0.100731E+00
12,27,20,-0.379044E+00,0.762483E-01,0.537216E-01
13,27,20,-0.245172E+00,0.423500E-01,0.490024E-01
14,27,20,-0.237145E+00,0.582887E-01,0.125866E+00
15,27,20,-0.222642E+00,0.400083E-01,0.193491E-01
16,27,20,-0.224904E+00,0.352445E-01,0.457379E-01
17,27,20,-0.335834E+00,0.127006E+00,0.719254E-01
18,27,20,-0.407959E+00,0.111100E+00,0.108668E+00
19,27,20,-0.542060E+00,0.666294E-01,0.641130E-01
20,27,20,-0.678004E+00,0.566987E-01,0.557841E-01
21,27,20,-0.742165E+00,0.676218E-01,0.664810E-01
22,27,20,-0.737113E+00,0.708133E-01,0.688676E-01
23,27,20,-0.674782E+00,0.662334E-01,0.652017E-01
24,27,20,-0.552899E+00,0.635578E-01,0.647563E-01
25,27,20,-0.414852E+00,0.109181E+00,0.110126E+00
26,27,20,-0.346338E+00,0.741320E-01,0.102250E+00
27,27,20,-0.229253E+00,0.461491E-01,0.342557E-01
0,0,21,-0.219881E+00,0.509520E-01,0.318853E-01
1,0,21,-0.189110E+00,0.176960E-01,0.151702E-01
2,0,21,-0.221994E+00,0.906936E-01,0.320711E-01
3,0,21,-0.261497E+00,0.832634E-01,0.535791E-01
4,0,21,-0.371701E+00,0.825830E-01,0.110592E+00
5,0,21,-0.455642E+00,0.971130E-01,0.104488E+00
6,0,21,-0.607086E+00,0.547570E-01,0.563468E-01
7,0,21,-0.724533E+00,0.566958E-01,0.579209E-01
8,0,21,-0.744368E+00,0.691457E-01,0.712750E-01
9,0,21,-0.717939E+00,0.676176E-01,0.699513E-01
10,0,21,-0.622990E+00,0.643542E-01,0.659306E-01
11,0,21,-0.489621E+00,0.816686E-01,0.797654E-01
12,0,21,-0.379429E+00,0.116328E+00,0.108805E+00
13,0,21,-0.288987E+00,0.563087E-01,0.391685E-02
14,0,21,-0.219881E+00,0.318852E-01,0.509519E-01
15,0,21,-0.189109E+00,0.151701E-01,0.176959E-01
16,0,21,-0.221994E+00,0.320711E-01,0.906936E-01
17,0,21,-0.261497E+00,0.535789E-01,0.832634E-01
18,0,21,-0.371701E+00,0.110592E+00,0.825830E-01
19,0,21,-0.455642E+00,0.104488E+00,0.971130E-01
20,0,21,-0.607086E+00,0.563468E-01,0.547570E-01
21,0,21,-0.724533E+00,0.579209E-01,0.566959E-01
22,0,21,-0.744368E+00,0.712749E-01,0.691458E-01
23,0,21,-0.717939E+00,0.699513E-01,0.676177E-01
24,0,21,-0.622990E+00,0.659306E-01,0.643543E-01
25,0,21,-0.489621E+00,0.797654E-01,0.816686E-01
26,0,21,-0.379429E+00,0.108805E+00,0.116328E+00
27,0,21,-0.288987E+00,0.391672E-02,0.563082E-01
0,1,21,-0.253365E+00,0.569956E-01,0.578385E-01
1,1,21,-0.203437E+00,0.288138E-01,0.219196E-01
2,1,21,-0.194088E+00,0.197987E-01,0.178685E-01
3,1,21,-0.227588E+00,0.846059E-01,0.329839E-01
4,1,21,-0.275503E+00,0.232999E-02,0.621614E-01
5,1,21,-0.374317E+00,0.717819E-01,0.110390E+00
6,1,21,-0.445817E+00,0.885637E-01,0.100352E+00
7,1,21,-0.522617E+00,0.871403E-01,0.911083E-01
8,1,21,-0.612120E+00,0.567007E-01,0.586696E-01
9,1,21,-0.617106E+00,0.602716E-01,0.620327E-01
10,1,21,-0.555200E+00,0.701402E-01,0.741136E-01
11,1,21,-0.471416E+00,0.816808E-01,0.777290E-01
12,1,21,-0.377007E+00,0.115464E+00,0.113441E+00
13,1,21,-0.297454E+00,0.543499E-02,0.116645E+00
14,1,21,-0.233360E+00,0.559436E-01,0.846541E-01
15,1,21,-0.190321E+00,0.161427E-01,0.198651E-01
16,1,21,-0.181011E+00,0.138691E-01,0.161626E-01
17,1,21,-0.231179E+00,0.453986E-01,0.864836E-01
18,1,21,-0.289367E+00,0.768619E-01,0.484500E-02
19,1,21,-0.392376E+00,0.993496E-01,0.853211E-01
20,1,21,-0.474266E+00,0.997675E-01,0.963379E-01
21,1,21,-0.616769E+00,0.542334E-01,0.538166E-01
22,1,21,-0.701364E+00,0.569327E-01,0.558013E-01
23,1,21,-0.702284E+00,0.647731E-01,0.637242E-01
24,1,21,-0.638211E+00,0.659752E-01,0.654525E-01
25,1,21,-0.528240E+00,0.725993E-01,0.726577E-01
26,1,21,-0.418196E+00,0.959739E-01,0.105010E+00
27,1,21,-0.323823E+00,0.127392E+00,0.210608E-02
0,2,21,-0.259186E+00,0.199974E-02,0.812566E-01
1,2,21,-0.205896E+00,0.402085E-01,0.254277E-01
2,2,21,-0.182130E+00,0.167620E-01,0.142776E-01
3,2,21,-0.191228E+00,0.212375E-01,0.171762E-01
4,2,21,-0.236223E+00,0.890177E-01,0.479071E-01
5,2,21,-0.288765E+00,0.669557E-01,0.793379E-01
6,2,21,-0.396610E+00,0.000000E+00,0.583800E-01
7,2,21,-0.445248E+00,0.901947E-01,0.101005E+00
8,2,21,-0.504996E+00,0.896872E-01,0.926881E-01
9,2,21,-0.558614E+00,0.654956E-01,0.670863E-01
10,2,21,-0.540544E+00,0.701044E-01,0.686254E-01
11,2,21,-0.479969E+00,0.784374E-01,0.787503E-01
12,2,21,-0.402766E+00,0.102625E+00,0.100337E+00
13,2,21,-0.321176E+00,0.727192E-01,0.124788E+00
14,2,21,-0.259186E+00,0.812564E-01,0.199974E-02
15,2,21,-0.205896E+00,0.254276E-01,0.402084E-01
16,2,21,-0.182130E+00,0.142776E-01,0.167619E-01
17,2,21,-0.191228E+00,0.171762E-01,0.212375E-01
18,2,21,-0.236223E+00,0.479070E-01,0.890176E-01
19,2,21,-0.288765E+00,0.793379E-01,0.669562E-01
20,2,21,-0.396610E+00,0.583801E-01,0.000000E+00
21,2,21,-0.445248E+00,0.101005E+00,0.901947E-01
22,2,21,-0.504996E+00,0.926880E-01,0.896872E-01
23,2,21,-0.558614E+00,0.670862E-01,0.654956E-01
24,2,21,-0.540544E+00,0.686254E-01,0.701044E-01
25,2,21,-0.479969E+00,0.787503E-01,0.784375E-01
26,2,21,-0.402766E+00,0.100337E+00,0.102625E+00
27,2,21,-0.321176E+00,0.124788E+00,0.727202E-01
0,3,21,-0.233360E+00,0.846541E-01,0.559438E-01
1,3,21,-0.190321E+00,0.198652E-01,0.161428E-01
2,3,21,-0.181011E+00,0.161627E-01,0.138691E-01
3,3,21,-0.231179E+00,0.864837E-01,0.453988E-01
4,3,21,-0.289367E+00,0.484487E-02,0.768618E-01
5,3,21,-0.392376E+00,0.853211E-01,0.993496E-01
6,3,21,-0.474266E+00,0.963379E-01,0.997675E-01
7,3,21,-0.616769E+00,0.538166E-01,0.542334E-01
8,3,21,-0.701364E+00,0.558012E-01,0.569327E-01
9,3,21,-0.702284E+00,0.637242E-01,0.647731E-01
10,3,21,-0.638211E+00,0.654524E-01,0.659752E-01
11,3,21,-0.528240E+00,0.726576E-01,0.725993E-01
12,3,21,-0.418196E+00,0.105010E+00,0.959738E-01
13,3,21,-0.323823E+00,0.210608E-02,0.127392E+00
14,3,21,-0.253365E+00,0.578383E-01,0.569955E-01
15,3,21,-0.203437E+00,0.219195E-01,0.288137E-01
16,3,21,-0.194087E+00,0.178685E-01,0.197987E-01
17,3,21,-0.227588E+00,0.329838E-01,0.846059E-01
18,3,21,-0.275503E+00,0.621612E-01,0.232999E-02
19,3,21,-0.374317E+00,0.110390E+00,0.717819E-01
20,3,21,-0.445817E+00,0.100352E+00,0.885637E-01
21,3,21,-0.522617E+00,0.911082E-01,0.871403E-01
22,3,21,-0.612120E+00,0.586695E-01,0.567007E-01
23,3,21,-0.617106E+00,0.620327E-01,0.602716E-01
24,3,21,-0.555200E+00,0.741135E-01,0.701403E-01
25,3,21,-0.471416E+00,0.777290E-01,0.816809E-01
26,3,21,-0.377007E+00,0.113441E+00,0.115464E+00
27,3,21,-0.297454E+00,0.116644E+00,0.543544E-02
0,4,21,-0.228244E+00,0.821341E-01,0.502097E-01
1,4,21,-0.189297E+00,0.252998E-01,0.183927E-01
2,4,21,-0.173941E+00,0.138371E-01,0.131673E-01
3,4,21,-0.184877E+00,0.188879E-01,0.145499E-01
4,4,21,-0.234859E+00,0.875573E-01,0.605709E-01
5,4,21,-0.300831E+00,0.134450E+00,0.194825E-02
6,4,21,-0.392595E+00,0.865176E-01,0.935190E-01
7,4,21,-0.458368E+00,0.100277E+00,0.101696E+00
8,4,21,-0.562866E+00,0.618619E-01,0.624982E-01
9,4,21,-0.610688E+00,0.587224E-01,0.590468E-01
10,4,21,-0.586935E+00,0.680202E-01,0.661339E-01
11,4,21,-0.519349E+00,0.732466E-01,0.716118E-01
12,4,21,-0.433548E+00,0.966388E-01,0.870957E-01
13,4,21,-0.344587E+00,0.347631E-01,0.121545E+00
14,4,21,-0.275447E+00,0.747324E-01,0.367843E-01
15,4,21,-0.232196E+00,0.397983E-01,0.658709E-01
16,4,21,-0.219800E+00,0.343487E-01,0.286820E-01
17,4,21,-0.224124E+00,0.356105E-01,0.323575E-01
18,4,21,-0.239163E+00,0.299387E-01,0.924270E-01
19,4,21,-0.269292E+00,0.481981E-01,0.757590E-01
20,4,21,-0.345303E+00,0.217751E-02,0.908116E-01
21,4,21,-0.431411E+00,0.461579E-01,0.000000E+00
22,4,21,-0.449683E+00,0.100494E+00,0.902995E-01
23,4,21,-0.476462E+00,0.806861E-01,0.857302E-01
24,4,21,-0.466509E+00,0.780431E-01,0.781163E-01
25,4,21,-0.415428E+00,0.100313E+00,0.976218E-01
26,4,21,-0.346082E+00,0.908158E-01,0.117110E+00
27,4,21,-0.287589E+00,0.902279E-01,0.183359E-02
0,5,21,-0.218077E+00,0.768470E-01,0.498927E-01
1,5,21,-0.185433E+00,0.308447E-01,0.239257E-01
2,5,21,-0.157770E+00,0.114104E-01,0.937845E-02
3,5,21,-0.161429E+00,0.125295E-01,0.993333E-02
4,5,21,-0.183804E+00,0.236361E-01,0.167686E-01
5,5,21,-0.233340E+00,0.853939E-01,0.789368E-01
6,5,21,-0.287739E+00,0.674503E-01,0.187240E-02
7,5,21,-0.376077E+00,0.750114E-01,0.798914E-01
8,5,21,-0.420034E+00,0.103933E+00,0.103404E+00
9,5,21,-0.475035E+00,0.819047E-01,0.817517E-01
10,5,21,-0.493808E+00,0.728435E-01,0.733854E-01
11,5,21,-0.469515E+00,0.783108E-01,0.741523E-01
12,5,21,-0.414804E+00,0.102356E+00,0.895595E-01
13,5,21,-0.344178E+00,0.433246E-01,0.123022E+00
14,5,21,-0.285754E+00,0.762373E-01,0.116200E+00
15,5,21,-0.247505E+00,0.386298E-01,0.906671E-01
16,5,21,-0.249078E+00,0.358042E-01,0.851416E-01
17,5,21,-0.270380E+00,0.469323E-01,0.133882E+00
18,5,21,-0.267851E+00,0.406815E-01,0.627328E-01
19,5,21,-0.259525E+00,0.268114E-01,0.178570E-01
20,5,21,-0.262208E+00,0.372032E-01,0.861931E-01
21,5,21,-0.279472E+00,0.520498E-01,0.784006E-01
22,5,21,-0.356487E+00,0.123815E+00,0.779452E-01
23,5,21,-0.375722E+00,0.118991E+00,0.812611E-01
24,5,21,-0.370303E+00,0.117208E+00,0.111566E+00
25,5,21,-0.349145E+00,0.112782E+00,0.117756E+00
26,5,21,-0.312413E+00,0.123650E+00,0.865634E-01
27,5,21,-0.267022E+00,0.838889E-01,0.173969E-02
0,6,21,-0.225877E+00,0.676297E-01,0.795706E-01
1,6,21,-0.198588E+00,0.840576E-01,0.442410E-01
2,6,21,-0.166767E+00,0.141683E-01,0.117204E-01
3,6,21,-0.155981E+00,0.111252E-01,0.117174E-01
4,6,21,-0.164917E+00,0.122126E-01,0.124929E-01
5,6,21,-0.189571E+00,0.531375E-01,0.233360E-01
6,6,21,-0.230245E+00,0.516866E-02,0.699190E-01
7,6,21,-0.270896E+00,0.107997E-01,0.806666E-01
8,6,21,-0.333215E+00,0.105429E+00,0.125052E+00
9,6,21,-0.371400E+00,0.104094E+00,0.113839E+00
10,6,21,-0.398746E+00,0.101303E+00,0.842801E-01
11,6,21,-0.391717E+00,0.103574E+00,0.104408E+00
12,6,21,-0.355706E+00,0.114379E+00,0.118352E+00
13,6,21,-0.321311E+00,0.113461E+00,0.127577E+00
14,6,21,-0.276049E+00,0.585647E-01,0.121224E+00
15,6,21,-0.233624E+00,0.462575E-01,0.935921E-01
16,6,21,-0.216144E+00,0.321705E-01,0.455315E-01
17,6,21,-0.224340E+00,0.580254E-01,0.362021E-01
18,6,21,-0.231210E+00,0.540054E-01,0.506601E-01
19,6,21,-0.229325E+00,0.362664E-01,0.467292E-01
20,6,21,-0.253534E+00,0.448873E-01,0.000000E+00
21,6,21,-0.250972E+00,0.507445E-01,0.881553E-01
22,6,21,-0.267888E+00,0.561244E-01,0.685613E-01
23,6,21,-0.343147E+00,0.635804E-01,0.107434E+00
24,6,21,-0.332868E+00,0.884553E-01,0.124624E+00
25,6,21,-0.321850E+00,0.686997E-01,0.100828E+00
26,6,21,-0.302008E+00,0.349634E-02,0.128213E+00
27,6,21,-0.268855E+00,0.588046E-01,0.285867E-02
0,7,21,-0.246966E+00,0.786305E-01,0.753375E-01
1,7,21,-0.205954E+00,0.606529E-01,0.404433E-01
2,7,21,-0.179053E+00,0.161752E-01,0.161761E-01
3,7,21,-0.174188E+00,0.160870E-01,0.130112E-01
4,7,21,-0.192065E+00,0.328525E-01,0.179011E-01
5,7,21,-0.234409E+00,0.913545E-01,0.571967E-01
6,7,21,-0.286913E+00,0.556030E-02,0.739599E-01
7,7,21,-0.383692E+00,0.498827E-01,0.569691E-01
8,7,21,-0.424850E+00,0.846653E-01,0.891239E-01
9,7,21,-0.461522E+00,0.889898E-01,0.873577E-01
10,7,21,-0.476946E+00,0.760758E-01,0.812548E-01
11,7,21,-0.451504E+00,0.830003E-01,0.820739E-01
12,7,21,-0.394977E+00,0.109769E+00,0.104226E+00
13,7,21,-0.329769E+00,0.717007E-01,0.126035E+00
14,7,21,-0.274416E+00,0.745903E-01,0.108443E+00
15,7,21,-0.221302E+00,0.367014E-01,0.708625E-01
16,7,21,-0.201654E+00,0.218912E-01,0.326296E-01
17,7,21,-0.200133E+00,0.269721E-01,0.218770E-01
18,7,21,-0.211104E+00,0.315372E-01,0.309019E-01
19,7,21,-0.239290E+00,0.423515E-01,0.222130E-02
20,7,21,-0.259592E+00,0.523344E-01,0.723192E-01
21,7,21,-0.348604E+00,0.124592E+00,0.779001E-01
22,7,21,-0.417496E+00,0.000000E+00,0.000000E+00
23,7,21,-0.422204E+00,0.108294E+00,0.883437E-01
24,7,21,-0.431550E+00,0.101493E+00,0.796692E-01
25,7,21,-0.408891E+00,0.954550E-01,0.948941E-01
26,7,21,-0.355924E+00,0.119330E+00,0.119262E+00
27,7,21,-0.304242E+00,0.132174E+00,0.105575E+00
0,8,21,-0.257164E+00,0.201359E-02,0.736994E-01
1,8,21,-0.216078E+00,0.898015E-01,0.477602E-01
2,8,21,-0.188292E+00,0.390854E-01,0.187038E-01
3,8,21,-0.174068E+00,0.140102E-01,0.142898E-01
4,8,21,-0.178561E+00,0.147261E-01,0.144901E-01
5,8,21,-0.196591E+00,0.404549E-01,0.205883E-01
6,8,21,-0.233838E+00,0.104085E+00,0.538068E-01
7,8,21,-0.249794E+00,0.648016E-01,0.519375E-01
8,8,21,-0.312887E+00,0.130162E+00,0.398519E-02
9,8,21,-0.375407E+00,0.773142E-01,0.558534E-01
10,8,21,-0.381782E+00,0.113017E+00,0.710227E-01
11,8,21,-0.364615E+00,0.117203E+00,0.118021E+00
12,8,21,-0.335492E+00,0.105246E+00,0.121434E+00
13,8,21,-0.304511E+00,0.127887E+00,0.128667E+00
14,8,21,-0.257164E+00,0.737001E-01,0.201361E-02
15,8,21,-0.216078E+00,0.477599E-01,0.898016E-01
16,8,21,-0.188292E+00,0.187037E-01,0.390854E-01
17,8,21,-0.174068E+00,0.142898E-01,0.140102E-01
18,8,21,-0.178561E+00,0.144901E-01,0.147261E-01
19,8,21,-0.196590E+00,0.205882E-01,0.404550E-01
20,8,21,-0.233838E+00,0.538066E-01,0.104086E+00
21,8,21,-0.249794E+00,0.519373E-01,0.648017E-01
22,8,21,-0.312887E+00,0.398533E-02,0.130162E+00
23,8,21,-0.375407E+00,0.558533E-01,0.773142E-01
24,8,21,-0.381782E+00,0.710227E-01,0.113017E+00
25,8,21,-0.364615E+00,0.118021E+00,0.117203E+00
26,8,21,-0.335492E+00,0.121434E+00,0.105246E+00
27,8,21,-0.304511E+00,0.128667E+00,0.127887E+00
0,9,21,-0.225441E+00,0.862234E-01,0.738734E-01
1,9,21,-0.202096E+00,0.785072E-01,0.618400E-01
2,9,21,-0.175849E+00,0.234308E-01,0.217268E-01
3,9,21,-0.162597E+00,0.122156E-01,0.145725E-01
4,9,21,-0.164836E+00,0.125104E-01,0.147498E-01
5,9,21,-0.168821E+00,0.134980E-01,0.130472E-01
6,9,21,-0.184794E+00,0.194094E-01,0.233448E-01
7,9,21,-0.225779E+00,0.167159E+00,0.675486E-01
8,9,21,-0.254156E+00,0.150774E-01,0.538927E-01
9,9,21,-0.272433E+00,0.450405E-02,0.713904E-01
10,9,21,-0.305048E+00,0.121387E+00,0.655056E-01
11,9,21,-0.319854E+00,0.127188E+00,0.119782E+00
12,9,21,-0.318643E+00,0.992838E-01,0.106030E+00
13,9,21,-0.289150E+00,0.136766E+00,0.134849E+00
14,9,21,-0.248867E+00,0.867580E-01,0.107671E-01
15,9,21,-0.213411E+00,0.404275E-01,0.785078E-01
16,9,21,-0.190069E+00,0.190114E-01,0.311686E-01
17,9,21,-0.184704E+00,0.182797E-01,0.163849E-01
18,9,21,-0.190041E+00,0.273478E-01,0.155865E-01
19,9,21,-0.194692E+00,0.303234E-01,0.179940E-01
20,9,21,-0.196109E+00,0.197590E-01,0.246954E-01
21,9,21,-0.243602E+00,0.843624E-01,0.000000E+00
22,9,21,-0.242321E+00,0.545747E-01,0.214209E-02
23,9,21,-0.254128E+00,0.474842E-01,0.840189E-01
24,9,21,-0.299919E+00,0.100094E+00,0.137988E+00
25,9,21,-0.305813E+00,0.000000E+00,0.113037E+00
26,9,21,-0.289875E+00,0.128800E+00,0.138831E+00
27,9,21,-0.258700E+00,0.754175E-02,0.309407E-02
0,10,21,-0.212023E+00,0.746190E-01,0.586643E-01
1,10,21,-0.196747E+00,0.820371E-01,0.418819E-01
2,10,21,-0.176946E+00,0.227727E-01,0.216486E-01
3,10,21,-0.169192E+00,0.186891E-01,0.151551E-01
4,10,21,-0.167935E+00,0.134910E-01,0.143112E-01
5,10,21,-0.169443E+00,0.129042E-01,0.133798E-01
6,10,21,-0.173610E+00,0.165783E-01,0.144119E-01
7,10,21,-0.170847E+00,0.169742E-01,0.143038E-01
8,10,21,-0.208927E+00,0.745811E-01,0.769054E-01
9,10,21,-0.239507E+00,0.866131E-01,0.000000E+00
10,10,21,-0.231177E+00,0.633317E-01,0.424152E-01
11,10,21,-0.243882E+00,0.132536E+00,0.609171E-01
12,10,21,-0.247420E+00,0.183689E-02,0.786701E-01
13,10,21,-0.234900E+00,0.863158E-01,0.894900E-01
14,10,21,-0.212023E+00,0.586639E-01,0.746192E-01
15,10,21,-0.196747E+00,0.418816E-01,0.820374E-01
16,10,21,-0.176946E+00,0.216486E-01,0.227727E-01
17,10,21,-0.169192E+00,0.151551E-01,0.186891E-01
18,10,21,-0.167935E+00,0.143112E-01,0.134910E-01
19,10,21,-0.169443E+00,0.133798E-01,0.129042E-01
20,10,21,-0.173610E+00,0.144119E-01,0.165784E-01
21,10,21,-0.170847E+00,0.143038E-01,0.169742E-01
22,10,21,-0.208927E+00,0.769052E-01,0.745812E-01
23,10,21,-0.239507E+00,0.000000E+00,0.866132E-01
24,10,21,-0.231177E+00,0.424151E-01,0.633316E-01
25,10,21,-0.243882E+00,0.609169E-01,0.132536E+00
26,10,21,-0.247420E+00,0.786703E-01,0.183689E-02
27,10,21,-0.234900E+00,0.894900E-01,0.863155E-01
0,11,21,-0.248867E+00,0.107676E-01,0.867581E-01
1,11,21,-0.213411E+00,0.785077E-01,0.404277E-01
2,11,21,-0.190069E+00,0.311686E-01,0.190114E-01
3,11,21,-0.184704E+00,0.163849E-01,0.182796E-01
4,11,21,-0.190040E+00,0.155865E-01,0.273477E-01
5,11,21,-0.194692E+00,0.179939E-01,0.303233E-01
6,11,21,-0.196109E+00,0.246953E-01,0.197590E-01
7,11,21,-0.243602E+00,0.000000E+00,0.843625E-01
8,11,21,-0.242321E+00,0.214208E-02,0.545749E-01
9,11,21,-0.254128E+00,0.840189E-01,0.474843E-01
10,11,21,-0.299919E+00,0.137988E+00,0.100094E+00
11,11,21,-0.305813E+00,0.113037E+00,0.000000E+00
12,11,21,-0.289875E+00,0.138831E+00,0.128800E+00
13,11,21,-0.258700E+00,0.309433E-02,0.754134E-02
14,11,21,-0.225441E+00,0.738730E-01,0.862236E-01
15,11,21,-0.202096E+00,0.618395E-01,0.785074E-01
16,11,21,-0.175849E+00,0.217267E-01,0.234308E-01
17,11,21,-0.162597E+00,0.145725E-01,0.122156E-01
18,11,21,-0.164836E+00,0.147498E-01,0.125104E-01
19,11,21,-0.168821E+00,0.130472E-01,0.134980E-01
20,11,21,-0.184794E+00,0.233448E-01,0.194094E-01
21,11,21,-0.225779E+00,0.675483E-01,0.167159E+00
22,11,21,-0.254156E+00,0.538910E-01,0.150773E-01
23,11,21,-0.272433E+00,0.713903E-01,0.450405E-02
24,11,21,-0.305048E+00,0.655058E-01,0.121387E+00
25,11,21,-0.319854E+00,0.119782E+00,0.127188E+00
26,11,21,-0.318643E+00,0.106030E+00,0.992838E-01
27,11,21,-0.289150E+00,0.134849E+00,0.136766E+00
0,12,21,-0.276049E+00,0.121224E+00,0.585639E-01
1,12,21,-0.233624E+00,0.935922E-01,0.462576E-01
2,12,21,-0.216144E+00,0.455316E-01,0.321705E-01
3,12,21,-0.224340E+00,0.362021E-01,0.580253E-01
4,12,21,-0.231210E+00,0.506601E-01,0.540053E-01
5,12,21,-0.229325E+00,0.467291E-01,0.362663E-01
6,12,21,-0.253534E+00,0.000000E+00,0.448874E-01
7,12,21,-0.250972E+00,0.881552E-01,0.507446E-01
