x,y,z,water,rho1,rho2
2.741935,4.516129,4.516129,21.26325092,0.00519306,-0.00108447
2.741935,4.516129,4.677419,19.82984071,0.00472071,-0.00108671
2.741935,4.516129,4.838710,21.81775954,0.00449072,-0.00115430
2.741935,4.516129,5.000000,17.15260328,0.00332444,-0.00173763
2.741935,4.677419,0.000000,19.06092035,0.00408812,-0.00071782
2.741935,4.677419,0.161290,20.61522036,0.00413579,-0.00044186
2.741935,4.677419,0.322581,19.12148326,0.00438215,-0.00043232
2.741935,4.677419,0.483871,20.77591603,0.00473666,-0.00050055
2.741935,4.677419,0.645161,20.55927115,0.00432516,-0.00048977
2.741935,4.677419,0.806452,19.16801854,0.00457175,-0.00048477
2.741935,4.677419,0.967742,20.96645639,0.00530406,-0.00054289
2.741935,4.677419,1.129032,22.68371068,0.00457550,-0.00061235
2.741935,4.677419,1.290323,19.23372804,0.00456006,-0.00054172
2.741935,4.677419,1.451613,19.73276035,0.00464656,-0.00058968
2.741935,4.677419,1.612903,21.38890361,0.00468062,-0.00062897
2.741935,4.677419,1.774194,19.51067267,0.00465661,-0.00060658
2.741935,4.677419,1.935484,21.17978893,0.00488168,-0.00070179
2.741935,4.677419,2.096774,20.76254047,0.00440540,-0.00068283
2.741935,4.677419,2.258065,19.41297722,0.00471780,-0.00067255
2.741935,4.677419,2.419355,20.97406532,0.00533546,-0.00074740
2.741935,4.677419,2.580645,22.68371068,0.00459832,-0.00084085
2.741935,4.677419,2.741935,19.23372804,0.00458322,-0.00074187
2.741935,4.677419,2.903226,19.73276035,0.00467076,-0.00080519
2.741935,4.677419,3.064516,21.38890361,0.00470558,-0.00085611
2.741935,4.677419,3.225806,19.51067267,0.00468201,-0.00082281
2.741935,4.677419,3.387097,21.17978893,0.00490888,-0.00094842
2.741935,4.677419,3.548387,20.76254047,0.00443043,-0.00091909
2.741935,4.677419,3.709677,19.41297722,0.00474508,-0.00090133
2.741935,4.677419,3.870968,20.97406532,0.00536680,-0.00099697
2.741935,4.677419,4.032258,22.68371068,0.00462569,-0.00111600
2.741935,4.677419,4.193548,19.23372804,0.00461082,-0.00097931
2.741935,4.677419,4.354839,19.73276035,0.00469914,-0.00105677
2.741935,4.677419,4.516129,21.38890361,0.00473435,-0.00111666
2.741935,4.677419,4.677419,19.51067267,0.00469711,-0.00106614
2.741935,4.677419,4.838710,21.17978893,0.00434665,-0.00122024
2.741935,4.677419,5.000000,17.43479873,0.00322247,-0.00179909
2.741935,4.838710,0.000000,21.23727152,0.00456151,-0.00075686
2.741935,4.838710,0.161290,20.35721742,0.00426218,-0.00046190
2.741935,4.838710,0.322581,18.68776847,0.00383869,-0.00043121
2.741935,4.838710,0.483871,20.49836331,0.00473165,-0.00047745
2.741935,4.838710,0.645161,20.06250358,0.00492881,-0.00049967
2.741935,4.838710,0.806452,18.92892080,0.00379977,-0.00049369
2.741935,4.838710,0.967742,20.31611130,0.00452524,-0.00053772
2.741935,4.838710,1.129032,19.68270445,0.00461944,-0.00055627
2.741935,4.838710,1.290323,19.26740184,0.00399937,-0.00055210
2.741935,4.838710,1.451613,22.68458628,0.00547777,-0.00063154
2.741935,4.838710,1.612903,21.28007049,0.00492781,-0.00066582
2.741935,4.838710,1.774194,19.02481303,0.00396973,-0.00060685
2.741935,4.838710,1.935484,21.08656196,0.00499252,-0.00067256
2.741935,4.838710,2.096774,20.27440059,0.00505273,-0.00069728
2.741935,4.838710,2.258065,19.03848615,0.00383922,-0.00068747
2.741935,4.838710,2.419355,20.35825895,0.00456250,-0.00074337
2.741935,4.838710,2.580645,19.68270445,0.00464356,-0.00076631
2.741935,4.838710,2.741935,19.26740184,0.00402026,-0.00075858
2.741935,4.838710,2.903226,22.68458628,0.00550714,-0.00086527
2.741935,4.838710,3.064516,21.28007049,0.00495488,-0.00090941
2.741935,4.838710,3.225806,19.02481303,0.00399206,-0.00082607
2.741935,4.838710,3.387097,21.08656196,0.00502122,-0.00091219
2.741935,4.838710,3.548387,20.27440059,0.00508237,-0.00094197
2.741935,4.838710,3.709677,19.03848615,0.00386215,-0.00092475
2.741935,4.838710,3.870968,20.35825895,0.00459021,-0.00099534
2.741935,4.838710,4.032258,19.68270445,0.00467217,-0.00102096
2.741935,4.838710,4.193548,19.26740184,0.00404533,-0.00100526
2.741935,4.838710,4.354839,22.68458628,0.00554183,-0.00114006
2.741935,4.838710,4.516129,21.28007049,0.00498631,-0.00119085
2.741935,4.838710,4.677419,19.02481303,0.00398302,-0.00107460
2.741935,4.838710,4.838710,21.08656196,0.00474067,-0.00117827
2.741935,4.838710,5.000000,16.98627998,0.00316963,-0.00181973
2.741935,5.000000,0.000000,17.22859135,0.00310341,-0.00063182
2.741935,5.000000,0.161290,17.81236565,0.00329721,-0.00072078
2.741935,5.000000,0.322581,17.04992236,0.00325713,-0.00072875
2.741935,5.000000,0.483871,17.60175084,0.00317365,-0.00077637
2.741935,5.000000,0.645161,17.79447902,0.00323631,-0.00080579
2.741935,5.000000,0.806452,16.98209848,0.00324955,-0.00081235
2.741935,5.000000,0.967742,17.62422973,0.00326975,-0.00085870
2.741935,5.000000,1.129032,17.46504637,0.00315816,-0.00089062
2.741935,5.000000,1.290323,17.09546249,0.00328156,-0.00091075
2.741935,5.000000,1.451613,17.40131334,0.00318677,-0.00095119
2.741935,5.000000,1.612903,18.07017070,0.00343465,-0.00100409
2.741935,5.000000,1.774194,17.13669000,0.00331459,-0.00101563
2.741935,5.000000,1.935484,17.68838801,0.00321000,-0.00108255
2.741935,5.000000,2.096774,17.90198348,0.00330904,-0.00111873
2.741935,5.000000,2.258065,17.01904883,0.00328953,-0.00112298
2.741935,5.000000,2.419355,17.62843579,0.00330479,-0.00118399
2.741935,5.000000,2.580645,17.46504637,0.00319127,-0.00122358
2.741935,5.000000,2.741935,17.09546249,0.00331695,-0.00124913
2.741935,5.000000,2.903226,17.40131334,0.00322197,-0.00129954
2.741935,5.000000,3.064516,18.07017070,0.00347367,-0.00136870
2.741935,5.000000,3.225806,17.13669000,0.00335307,-0.00137850
2.741935,5.000000,3.387097,17.68838801,0.00324821,-0.00146503
2.741935,5.000000,3.548387,17.90198348,0.00334918,-0.00150681
2.741935,5.000000,3.709677,17.01904883,0.00333029,-0.00150697
2.741935,5.000000,3.870968,17.62843579,0.00334639,-0.00158049
2.741935,5.000000,4.032258,17.46504637,0.00323211,-0.00162598
2.741935,5.000000,4.193548,17.09546249,0.00335992,-0.00165025
2.741935,5.000000,4.354839,17.40131334,0.00326419,-0.00170755
2.741935,5.000000,4.516129,18.07017070,0.00351953,-0.00178680
2.741935,5.000000,4.677419,17.13669000,0.00334504,-0.00134849
2.741935,5.000000,4.838710,17.68838801,0.00315184,-0.00097103
2.741935,5.000000,5.000000,16.83600161,0.00300014,-0.00087858
2.903226,0.000000,0.000000,17.76451193,0.00334222,-0.00034127
2.903226,0.000000,0.161290,19.70694108,0.00378150,-0.00040153
2.903226,0.000000,0.322581,20.67582335,0.00456673,-0.00041842
2.903226,0.000000,0.483871,19.08514973,0.00373931,-0.00042517
2.903226,0.000000,0.645161,19.42960634,0.00375068,-0.00042969
2.903226,0.000000,0.806452,19.09363502,0.00406535,-0.00043532
2.903226,0.000000,0.967742,19.35619205,0.00406435,-0.00045272
2.903226,0.000000,1.129032,21.33884707,0.00403220,-0.00051135
2.903226,0.000000,1.290323,19.52773861,0.00415209,-0.00047945
2.903226,0.000000,1.451613,18.26704323,0.00359893,-0.00047783
2.903226,0.000000,1.612903,20.27490305,0.00405259,-0.00051691
2.903226,0.000000,1.774194,21.59807173,0.00494596,-0.00054092
2.903226,0.000000,1.935484,19.29562278,0.00381869,-0.00053720
2.903226,0.000000,2.096774,19.59422857,0.00381288,-0.00054161
2.903226,0.000000,2.258065,19.47176661,0.00418841,-0.00054898
2.903226,0.000000,2.419355,19.38205836,0.00409008,-0.00056315
2.903226,0.000000,2.580645,21.33884707,0.00404564,-0.00063330
2.903226,0.000000,2.741935,19.52773861,0.00416548,-0.00059160
2.903226,0.000000,2.903226,18.26704323,0.00361058,-0.00058720
2.903226,0.000000,3.064516,20.27490305,0.00406574,-0.00063266
2.903226,0.000000,3.225806,21.59807173,0.00496203,-0.00065921
2.903226,0.000000,3.387097,19.29562278,0.00383109,-0.00065181
2.903226,0.000000,3.548387,19.59422857,0.00382524,-0.00065421
2.903226,0.000000,3.709677,19.47176661,0.00420191,-0.00065995
2.903226,0.000000,3.870968,19.38205836,0.00410319,-0.00067379
2.903226,0.000000,4.032258,21.33884707,0.00405849,-0.00075385
2.903226,0.000000,4.193548,19.52773861,0.00417858,-0.00070073
2.903226,0.000000,4.354839,18.26704323,0.00362177,-0.00069169
2.903226,0.000000,4.516129,20.27490305,0.00407818,-0.00074141
2.903226,0.000000,4.677419,21.59807173,0.00493920,-0.00057629
2.903226,0.000000,4.838710,19.29562278,0.00357915,-0.00038167
2.903226,0.000000,5.000000,17.09030127,0.00300900,-0.00032208
2.903226,0.161290,0.000000,20.08524954,0.00432630,-0.00040272
2.903226,0.161290,0.161290,20.54286264,0.00427993,-0.00025102
2.903226,0.161290,0.322581,20.15034771,0.00419511,-0.00024439
2.903226,0.161290,0.483871,19.63489917,0.00471864,-0.00024596
2.903226,0.161290,0.645161,20.67410278,0.00503114,-0.00026650
2.903226,0.161290,0.806452,22.49482080,0.00461900,-0.00029461
2.903226,0.161290,0.967742,20.25429775,0.00481354,-0.00027445
2.903226,0.161290,1.129032,19.95326742,0.00459575,-0.00028519
2.903226,0.161290,1.290323,21.69293825,0.00479706,-0.00030162
2.903226,0.161290,1.451613,21.54041285,0.00537955,-0.00030522
2.903226,0.161290,1.612903,21.48085107,0.00484943,-0.00032981
2.903226,0.161290,1.774194,20.82097487,0.00442475,-0.00031584
2.903226,0.161290,1.935484,20.12838229,0.00493652,-0.00031424
2.903226,0.161290,2.096774,21.03309504,0.00519564,-0.00033861
2.903226,0.161290,2.258065,22.93719364,0.00467266,-0.00037858
2.903226,0.161290,2.419355,20.43924033,0.00489059,-0.00034453
2.903226,0.161290,2.580645,19.95326742,0.00460624,-0.00035496
2.903226,0.161290,2.741935,21.69293825,0.00480517,-0.00037397
2.903226,0.161290,2.903226,21.54041285,0.00538868,-0.00037694
2.903226,0.161290,3.064516,21.48085107,0.00485768,-0.00040564
2.903226,0.161290,3.225806,20.82097487,0.00443230,-0.00038681
2.903226,0.161290,3.387097,20.12838229,0.00494494,-0.00038315
2.903226,0.161290,3.548387,21.03309504,0.00520449,-0.00041098
2.903226,0.161290,3.709677,22.93719364,0.00468059,-0.00045733
2.903226,0.161290,3.870968,20.43924033,0.00489884,-0.00041417
2.903226,0.161290,4.032258,19.95326742,0.00461395,-0.00042456
2.903226,0.161290,4.193548,21.69293825,0.00481313,-0.00044498
2.903226,0.161290,4.354839,21.54041285,0.00539750,-0.00044612
2.903226,0.161290,4.516129,21.48085107,0.00486552,-0.00047745
2.903226,0.161290,4.677419,20.82097487,0.00440123,-0.00045270
2.903226,0.161290,4.838710,20.12838229,0.00460005,-0.00044581
2.903226,0.161290,5.000000,16.85763505,0.00300377,-0.00054483
2.903226,0.322581,0.000000,19.05985648,0.00373282,-0.00040253
2.903226,0.322581,0.161290,20.47654316,0.00451156,-0.00024575
2.903226,0.322581,0.322581,20.06284143,0.00489215,-0.00025503
2.903226,0.322581,0.483871,21.42132226,0.00438347,-0.00027454
2.903226,0.322581,0.645161,20.49855092,0.00479606,-0.00027116
2.903226,0.322581,0.806452,19.69713122,0.00462210,-0.00027624
2.903226,0.322581,0.967742,20.77492752,0.00454581,-0.00028472
2.903226,0.322581,1.129032,22.90516996,0.00581002,-0.00030944
2.903226,0.322581,1.290323,21.54078764,0.00500072,-0.00032344
2.903226,0.322581,1.451613,20.43077512,0.00428977,-0.00030548
2.903226,0.322581,1.612903,21.34490829,0.00531701,-0.00032020
2.903226,0.322581,1.774194,20.84818371,0.00525755,-0.00033125
2.903226,0.322581,1.935484,21.81379881,0.00446223,-0.00035449
2.903226,0.322581,2.096774,20.93441534,0.00497467,-0.00034589
2.903226,0.322581,2.258065,19.87409802,0.00468859,-0.00034954
2.903226,0.322581,2.419355,20.79438785,0.00456325,-0.00035698
2.903226,0.322581,2.580645,22.90516996,0.00582073,-0.00038642
2.903226,0.322581,2.741935,21.54078764,0.00500958,-0.00040236
2.903226,0.322581,2.903226,20.43077512,0.00429740,-0.00037851
2.903226,0.322581,3.064516,21.34490829,0.00532652,-0.00039511
2.903226,0.322581,3.225806,20.84818371,0.00526697,-0.00040701
2.903226,0.322581,3.387097,21.81379881,0.00447023,-0.00043364
2.903226,0.322581,3.548387,20.93441534,0.00498358,-0.00042119
2.903226,0.322581,3.709677,19.87409802,0.00469697,-0.00042361
2.903226,0.322581,3.870968,20.79438785,0.00457136,-0.00043051
2.903226,0.322581,4.032258,22.90516996,0.00583100,-0.00046365
2.903226,0.322581,4.193548,21.54078764,0.00501833,-0.00048025
2.903226,0.322581,4.354839,20.43077512,0.00430483,-0.00044935
2.903226,0.322581,4.516129,21.34490829,0.00533558,-0.00046645
2.903226,0.322581,4.677419,20.84818371,0.00523088,-0.00047775
2.903226,0.322581,4.838710,21.81379881,0.00413393,-0.00050600
2.903226,0.322581,5.000000,17.35844554,0.00328484,-0.00075040
2.903226,0.483871,0.000000,19.86353044,0.00445422,-0.00042955
2.903226,0.483871,0.161290,21.83913344,0.00412153,-0.00027487
2.903226,0.483871,0.322581,20.43157568,0.00469716,-0.00026217
2.903226,0.483871,0.483871,19.58546386,0.00459754,-0.00026792
2.903226,0.483871,0.645161,21.43006436,0.00469276,-0.00028407
2.903226,0.483871,0.806452,22.24779587,0.00555808,-0.00029761
2.903226,0.483871,0.967742,21.42250271,0.00495258,-0.00031499
2.903226,0.483871,1.129032,20.96859373,0.00445934,-0.00030388
2.903226,0.483871,1.290323,21.42162429,0.00535625,-0.00031396
2.903226,0.483871,1.451613,21.10894055,0.00535874,-0.00032675
2.903226,0.483871,1.612903,23.06242772,0.00469511,-0.00036654
2.903226,0.483871,1.774194,21.26100971,0.00510307,-0.00034252
2.903226,0.483871,1.935484,19.88006935,0.00471884,-0.00034336
2.903226,0.483871,2.096774,21.81545988,0.00483432,-0.00036480
2.903226,0.483871,2.258065,23.11440946,0.00591112,-0.00038278
2.903226,0.483871,2.419355,21.46524880,0.00498623,-0.00039639
2.903226,0.483871,2.580645,20.96859373,0.00446845,-0.00038075
2.903226,0.483871,2.741935,21.42162429,0.00536619,-0.00039187
2.903226,0.483871,2.903226,21.10894055,0.00536875,-0.00040622
2.903226,0.483871,3.064516,23.06242772,0.00470392,-0.00045382
2.903226,0.483871,3.225806,21.26100971,0.00511267,-0.00042226
2.903226,0.483871,3.387097,19.88006935,0.00472774,-0.00042142
2.903226,0.483871,3.548387,21.81545988,0.00484343,-0.00044568
2.903226,0.483871,3.709677,23.11440946,0.00592222,-0.00046541
2.903226,0.483871,3.870968,21.46524880,0.00499555,-0.00047960
2.903226,0.483871,4.032258,20.96859373,0.00447675,-0.00045832
2.903226,0.483871,4.193548,21.42162429,0.00537608,-0.00046922
2.903226,0.483871,4.354839,21.10894055,0.00537853,-0.00048375
2.903226,0.483871,4.516129,23.06242772,0.00471237,-0.00053741
2.903226,0.483871,4.677419,21.26100971,0.00510690,-0.00049715
2.903226,0.483871,4.838710,19.88006935,0.00410033,-0.00049320
2.903226,0.483871,5.000000,17.09986088,0.00301048,-0.00077632
2.903226,0.645161,0.000000,19.40829262,0.00398044,-0.00043213
2.903226,0.645161,0.161290,19.46993339,0.00417761,-0.00025871
2.903226,0.645161,0.322581,21.03504542,0.00453266,-0.00027342
2.903226,0.645161,0.483871,22.19949534,0.00552858,-0.00028926
2.903226,0.645161,0.645161,21.19901360,0.00490026,-0.00030442
2.903226,0.645161,0.806452,20.78200736,0.00440727,-0.00029381
2.903226,0.645161,0.967742,21.37272462,0.00533647,-0.00030594
2.903226,0.645161,1.129032,21.19360396,0.00540048,-0.00031975
2.903226,0.645161,1.290323,23.06727826,0.00469707,-0.00035844
2.903226,0.645161,1.451613,21.28126432,0.00511297,-0.00033542
2.903226,0.645161,1.612903,20.06642918,0.00477083,-0.00033855
2.903226,0.645161,1.774194,21.83624270,0.00484390,-0.00035810
2.903226,0.645161,1.935484,23.12683425,0.00591790,-0.00037615
2.903226,0.645161,2.096774,21.62275445,0.00504658,-0.00039151
2.903226,0.645161,2.258065,20.97986507,0.00447335,-0.00037513
2.903226,0.645161,2.419355,21.42612974,0.00536848,-0.00038656
2.903226,0.645161,2.580645,21.19360396,0.00541181,-0.00040199
2.903226,0.645161,2.741935,23.06727826,0.00470620,-0.00044892
2.903226,0.645161,2.903226,21.28126432,0.00512298,-0.00041843
2.903226,0.645161,3.064516,20.06642918,0.00478022,-0.00042059
2.903226,0.645161,3.225806,21.83624270,0.00485347,-0.00044298
2.903226,0.645161,3.387097,23.12683425,0.00592962,-0.00046324
2.903226,0.645161,3.548387,21.62275445,0.00505658,-0.00047994
2.903226,0.645161,3.709677,20.97986507,0.00448219,-0.00045765
2.903226,0.645161,3.870968,21.42612974,0.00537905,-0.00046926
2.903226,0.645161,4.032258,21.19360396,0.00542240,-0.00048549
2.903226,0.645161,4.193548,23.06727826,0.00471534,-0.00053929
2.903226,0.645161,4.354839,21.28126432,0.00513282,-0.00049990
2.903226,0.645161,4.516129,20.06642918,0.00478928,-0.00049963
2.903226,0.645161,4.677419,21.83624270,0.00482082,-0.00052315
2.903226,0.645161,4.838710,23.12683425,0.00534641,-0.00054378
2.903226,0.645161,5.000000,17.20543669,0.00307430,-0.00080952
2.903226,0.806452,0.000000,20.36182910,0.00423384,-0.00045393
2.903226,0.806452,0.161290,21.80624354,0.00484125,-0.00027656
2.903226,0.806452,0.322581,20.67144115,0.00474671,-0.00028909
2.903226,0.806452,0.483871,20.61706119,0.00434339,-0.00028440
2.903226,0.806452,0.645161,20.81476569,0.00509668,-0.00029374
2.903226,0.806452,0.806452,21.01560850,0.00530921,-0.00030972
2.903226,0.806452,0.967742,23.05017864,0.00468796,-0.00034927
2.903226,0.806452,1.129032,21.28126432,0.00511164,-0.00032728
2.903226,0.806452,1.290323,20.06642918,0.00476993,-0.00033070
2.903226,0.806452,1.451613,21.83624270,0.00484301,-0.00035020
2.903226,0.806452,1.612903,23.12683425,0.00591685,-0.00036828
2.903226,0.806452,1.774194,21.62275445,0.00504571,-0.00038379
2.903226,0.806452,1.935484,20.97986507,0.00447260,-0.00036818
2.903226,0.806452,2.096774,21.42612974,0.00536763,-0.00037989
2.903226,0.806452,2.258065,21.19360396,0.00541099,-0.00039558
2.903226,0.806452,2.419355,23.06727826,0.00470554,-0.00044236
2.903226,0.806452,2.580645,21.28126432,0.00512231,-0.00041289
2.903226,0.806452,2.741935,20.06642918,0.00477965,-0.00041561
2.903226,0.806452,2.903226,21.83624270,0.00485295,-0.00043838
2.903226,0.806452,3.064516,23.12683425,0.00592907,-0.00045912
2.903226,0.806452,3.225806,21.62275445,0.00505618,-0.00047641
2.903226,0.806452,3.387097,20.97986507,0.00448191,-0.00045500
2.903226,0.806452,3.548387,21.42612974,0.00537880,-0.00046729
2.903226,0.806452,3.709677,21.19360396,0.00542225,-0.00048425
2.903226,0.806452,3.870968,23.06727826,0.00471529,-0.00053883
2.903226,0.806452,4.032258,21.28126432,0.00513288,-0.00050033
2.903226,0.806452,4.193548,20.06642918,0.00478943,-0.00050094
2.903226,0.806452,4.354839,21.83624270,0.00486279,-0.00052546
2.903226,0.806452,4.516129,23.12683425,0.00594093,-0.00054717
2.903226,0.806452,4.677419,21.62275445,0.00502303,-0.00056442
2.903226,0.806452,4.838710,20.97986507,0.00415685,-0.00053577
2.903226,0.806452,5.000000,16.96802011,0.00318721,-0.00082933
2.903226,0.967742,0.000000,20.06537400,0.00421470,-0.00047851
2.903226,0.967742,0.161290,20.26620905,0.00387312,-0.00027305
2.903226,0.967742,0.322581,20.57029114,0.00489039,-0.00028267
2.903226,0.967742,0.483871,20.79297562,0.00521690,-0.00029898
2.903226,0.967742,0.645161,22.60443036,0.00463959,-0.00033111
2.903226,0.967742,0.806452,20.80335935,0.00492654,-0.00031464
2.903226,0.967742,0.967742,20.05049287,0.00475727,-0.00032189
2.903226,0.967742,1.129032,21.83624270,0.00484163,-0.00034134
2.903226,0.967742,1.290323,23.12683425,0.00591565,-0.00035936
2.903226,0.967742,1.451613,21.62275445,0.00504471,-0.00037492
2.903226,0.967742,1.612903,20.97986507,0.00447174,-0.00036010
2.903226,0.967742,1.774194,21.42612974,0.00536662,-0.00037200
2.903226,0.967742,1.935484,21.19360396,0.00541001,-0.00038785
2.903226,0.967742,2.096774,23.06727826,0.00470472,-0.00043427
2.903226,0.967742,2.258065,21.28126432,0.00512146,-0.00040588
2.903226,0.967742,2.419355,20.06642918,0.00477890,-0.00040911
2.903226,0.967742,2.580645,21.83624270,0.00485225,-0.00043213
2.903226,0.967742,2.741935,23.12683425,0.00592827,-0.00045323
2.903226,0.967742,2.903226,21.62275445,0.00505556,-0.00047099
2.903226,0.967742,3.064516,20.97986507,0.00448142,-0.00045051
2.903226,0.967742,3.225806,21.42612974,0.00537830,-0.00046341
2.903226,0.967742,3.387097,21.19360396,0.00542183,-0.00048099
2.903226,0.967742,3.548387,23.06727826,0.00471502,-0.00053607
2.903226,0.967742,3.709677,21.28126432,0.00513267,-0.00049861
2.903226,0.967742,3.870968,20.06642918,0.00478933,-0.00050007
2.903226,0.967742,4.032258,21.83624270,0.00486279,-0.00052546
2.903226,0.967742,4.193548,23.12683425,0.00594106,-0.00054814
2.903226,0.967742,4.354839,21.62275445,0.00506637,-0.00056645
2.903226,0.967742,4.516129,20.97986507,0.00449089,-0.00053869
2.903226,0.967742,4.677419,21.42612974,0.00537392,-0.00055081
2.903226,0.967742,4.838710,21.19360396,0.00449180,-0.00056819
2.903226,0.967742,5.000000,17.24949125,0.00302947,-0.00087763
2.903226,1.129032,0.000000,20.15552652,0.00434315,-0.00047246
2.903226,1.129032,0.161290,20.30383730,0.00461325,-0.00028548
2.903226,1.129032,0.322581,21.91290207,0.00440531,-0.00031572
2.903226,1.129032,0.483871,20.74478057,0.00489172,-0.00030480
2.903226,1.129032,0.645161,19.80770450,0.00467639,-0.00031001
2.903226,1.129032,0.806452,21.48977005,0.00472910,-0.00032723
2.903226,1.129032,0.967742,23.03375213,0.00587580,-0.00034877
2.903226,1.129032,1.129032,21.62275445,0.00504220,-0.00036504
2.903226,1.129032,1.290323,20.97986507,0.00447076,-0.00035100
2.903226,1.129032,1.451613,21.42612974,0.00536547,-0.00036301
2.903226,1.129032,1.612903,21.19360396,0.00540888,-0.00037892
2.903226,1.129032,1.774194,23.06727826,0.00470376,-0.00042480
2.903226,1.129032,1.935484,21.28126432,0.00512046,-0.00039752
2.903226,1.129032,2.096774,20.06642918,0.00477800,-0.00040121
2.903226,1.129032,2.258065,21.83624270,0.00485137,-0.00042434
2.903226,1.129032,2.419355,23.12683425,0.00592725,-0.00044567
2.903226,1.129032,2.580645,21.62275445,0.00505475,-0.00046379
2.903226,1.129032,2.741935,20.97986507,0.00448075,-0.00044427
2.903226,1.129032,2.903226,21.42612974,0.00537757,-0.00045767
2.903226,1.129032,3.064516,21.19360396,0.00542117,-0.00047576
2.903226,1.129032,3.225806,23.06727826,0.00471451,-0.00053108
2.903226,1.129032,3.387097,21.28126432,0.00513220,-0.00049476
2.903226,1.129032,3.548387,20.06642918,0.00478899,-0.00049703
2.903226,1.129032,3.709677,21.83624270,0.00486253,-0.00052315
2.903226,1.129032,3.870968,23.12683425,0.00594087,-0.00054668
2.903226,1.129032,4.032258,21.62275445,0.00506631,-0.00056594
2.903226,1.129032,4.193548,20.97986507,0.00449094,-0.00053918
2.903226,1.129032,4.354839,21.42612974,0.00538969,-0.00055232
2.903226,1.129032,4.516129,21.19360396,0.00543325,-0.00057082
2.903226,1.129032,4.677419,23.06727826,0.00468434,-0.00063335
2.903226,1.129032,4.838710,21.28126432,0.00479062,-0.00058637
2.903226,1.129032,5.000000,17.03648472,0.00305631,-0.00089786
2.903226,1.290323,0.000000,21.07522396,0.00411128,-0.00051758
2.903226,1.290323,0.161290,20.38925515,0.00414702,-0.00029069
2.903226,1.290323,0.322581,19.49116430,0.00454915,-0.00029651
2.903226,1.290323,0.483871,21.38567564,0.00468140,-0.00031629
2.903226,1.290323,0.645161,22.22370268,0.00554902,-0.00033231
2.903226,1.290323,0.806452,21.25198465,0.00492513,-0.00035047
2.903226,1.290323,0.967742,20.94588584,0.00445311,-0.00034080
2.903226,1.290323,1.129032,21.42612974,0.00536339,-0.00035306
2.903226,1.290323,1.290323,21.19360396,0.00540762,-0.00036894
2.903226,1.290323,1.451613,23.06727826,0.00470268,-0.00041407
2.903226,1.290323,1.612903,21.28126432,0.00511930,-0.00038794
2.903226,1.290323,1.774194,20.06642918,0.00477695,-0.00039201
2.903226,1.290323,1.935484,21.83624270,0.00485033,-0.00041514
2.903226,1.290323,2.096774,23.12683425,0.00592603,-0.00043657
2.903226,1.290323,2.258065,21.62275445,0.00505375,-0.00045493
2.903226,1.290323,2.419355,20.97986507,0.00447991,-0.00043638
2.903226,1.290323,2.580645,21.42612974,0.00537661,-0.00045018
2.903226,1.290323,2.741935,21.19360396,0.00542027,-0.00046867
2.903226,1.290323,2.903226,23.06727826,0.00471379,-0.00052394
2.903226,1.290323,3.064516,21.28126432,0.00513149,-0.00048887
2.903226,1.290323,3.225806,20.06642918,0.00478840,-0.00049189
2.903226,1.290323,3.387097,21.83624270,0.00486201,-0.00051859
2.903226,1.290323,3.548387,23.12683425,0.00594035,-0.00054282
2.903226,1.290323,3.709677,21.62275445,0.00506597,-0.00056290
2.903226,1.290323,3.870968,20.97986507,0.00449073,-0.00053723
2.903226,1.290323,4.032258,21.42612974,0.00538956,-0.00055131
2.903226,1.290323,4.193548,21.19360396,0.00543325,-0.00057082
2.903226,1.290323,4.354839,23.06727826,0.00472499,-0.00063453
2.903226,1.290323,4.516129,21.28126432,0.00514356,-0.00058858
2.903226,1.290323,4.677419,20.06642918,0.00475866,-0.00058862
2.903226,1.290323,4.838710,21.83624270,0.00444379,-0.00061666
2.903226,1.290323,5.000000,17.15260328,0.00324015,-0.00093304
2.903226,1.451613,0.000000,19.06092035,0.00406731,-0.00049235
2.903226,1.451613,0.161290,20.96157972,0.00425458,-0.00030236
2.903226,1.451613,0.322581,21.94776865,0.00533219,-0.00031759
2.903226,1.451613,0.483871,21.12497524,0.00487479,-0.00033805
2.903226,1.451613,0.645161,20.75086836,0.00439433,-0.00032737
2.903226,1.451613,0.806452,20.83020698,0.00511251,-0.00033750
2.903226,1.451613,0.967742,21.16184825,0.00538642,-0.00035784
2.903226,1.451613,1.129032,23.06727826,0.00470078,-0.00040226
2.903226,1.451613,1.290323,21.28126432,0.00511801,-0.00037729
2.903226,1.451613,1.451613,20.06642918,0.00477576,-0.00038169
2.903226,1.451613,1.612903,21.83624270,0.00484915,-0.00040468
2.903226,1.451613,1.774194,23.12683425,0.00592462,-0.00042609
2.903226,1.451613,1.935484,21.62275445,0.00505257,-0.00044456
2.903226,1.451613,2.096774,20.97986507,0.00447890,-0.00042699
2.903226,1.451613,2.258065,21.42612974,0.00537545,-0.00044108
2.903226,1.451613,2.419355,21.19360396,0.00541915,-0.00045983
2.903226,1.451613,2.580645,23.06727826,0.00471286,-0.00051480
2.903226,1.451613,2.741935,21.28126432,0.00513054,-0.00048104
2.903226,1.451613,2.903226,20.06642918,0.00478758,-0.00048475
2.903226,1.451613,3.064516,21.83624270,0.00486125,-0.00051185
2.903226,1.451613,3.225806,23.12683425,0.00593951,-0.00053663
2.903226,1.451613,3.387097,21.62275445,0.00506535,-0.00055740
2.903226,1.451613,3.548387,20.97986507,0.00449027,-0.00053288
