,x,y,z,value
314,0.309524,0.166667,0.000000,0.396283
315,0.333333,0.166667,0.000000,0.388089
316,0.357143,0.166667,0.000000,0.380890
317,0.380952,0.166667,0.000000,0.374809
318,0.404762,0.166667,0.000000,0.369908
319,0.428571,0.166667,0.000000,0.366202
320,0.452381,0.166667,0.000000,0.363658
321,0.476190,0.166667,0.000000,0.362214
322,0.500000,0.166667,0.000000,0.361785
323,0.523810,0.166667,0.000000,0.362281
324,0.547619,0.166667,0.000000,0.363611
325,0.571429,0.166667,0.000000,0.365699
326,0.595238,0.166667,0.000000,0.368485
327,0.619048,0.166667,0.000000,0.371929
328,0.642857,0.166667,0.000000,0.376011
329,0.666667,0.166667,0.000000,0.380725
330,0.690476,0.166667,0.000000,0.386072
331,0.714286,0.166667,0.000000,0.392051
332,0.738095,0.166667,0.000000,0.398647
333,0.761905,0.166667,0.000000,0.405824
334,0.785714,0.166667,0.000000,0.413512
335,0.809524,0.166667,0.000000,0.421602
336,0.833333,0.166667,0.000000,0.429944
337,0.857143,0.166667,0.000000,0.438348
338,0.880952,0.166667,0.000000,0.446585
339,0.904762,0.166667,0.000000,0.454400
340,0.928571,0.166667,0.000000,0.461521
341,0.952381,0.166667,0.000000,0.467676
342,0.976190,0.166667,0.000000,0.472607
343,1.000000,0.166667,0.000000,0.476088
344,0.000000,0.190476,0.000000,0.472990
345,0.023810,0.190476,0.000000,0.474718
346,0.047619,0.190476,0.000000,0.474375
347,0.071429,0.190476,0.000000,0.471911
348,0.095238,0.190476,0.000000,0.467378
349,0.119048,0.190476,0.000000,0.460921
350,0.142857,0.190476,0.000000,0.452780
351,0.166667,0.190476,0.000000,0.443268
352,0.190476,0.190476,0.000000,0.432757
353,0.214286,0.190476,0.000000,0.421656
354,0.238095,0.190476,0.000000,0.410381
355,0.261905,0.190476,0.000000,0.399338
356,0.285714,0.190476,0.000000,0.388894
357,0.309524,0.190476,0.000000,0.379363
358,0.333333,0.190476,0.000000,0.370988
359,0.357143,0.190476,0.000000,0.363936
360,0.380952,0.190476,0.000000,0.358294
361,0.404762,0.190476,0.000000,0.354072
362,0.428571,0.190476,0.000000,0.351218
363,0.452381,0.190476,0.000000,0.349627
364,0.476190,0.190476,0.000000,0.349163
365,0.500000,0.190476,0.000000,0.349671
366,0.523810,0.190476,0.000000,0.351002
367,0.547619,0.190476,0.000000,0.353025
368,0.571429,0.190476,0.000000,0.355639
369,0.595238,0.190476,0.000000,0.358779
370,0.619048,0.190476,0.000000,0.362423
371,0.642857,0.190476,0.000000,0.366582
372,0.666667,0.190476,0.000000,0.371296
373,0.690476,0.190476,0.000000,0.376619
374,0.714286,0.190476,0.000000,0.382606
375,0.738095,0.190476,0.000000,0.389291
376,0.761905,0.190476,0.000000,0.396679
377,0.785714,0.190476,0.000000,0.404726
378,0.809524,0.190476,0.000000,0.413332
379,0.833333,0.190476,0.000000,0.422335
380,0.857143,0.190476,0.000000,0.431514
381,0.880952,0.190476,0.000000,0.440593
382,0.904762,0.190476,0.000000,0.449254
383,0.928571,0.190476,0.000000,0.457157
384,0.952381,0.190476,0.000000,0.463957
385,0.976190,0.190476,0.000000,0.469329
386,1.000000,0.190476,0.000000,0.472990
387,0.000000,0.214286,0.000000,0.469022
388,0.023810,0.214286,0.000000,0.470543
389,0.047619,0.214286,0.000000,0.469714
390,0.071429,0.214286,0.000000,0.466492
391,0.095238,0.214286,0.000000,0.460951
392,0.119048,0.214286,0.000000,0.453282
393,0.142857,0.214286,0.000000,0.443780
394,0.166667,0.214286,0.000000,0.432826
395,0.190476,0.214286,0.000000,0.420868
396,0.214286,0.214286,0.000000,0.408387
397,0.238095,0.214286,0.000000,0.395874
398,0.261905,0.214286,0.000000,0.383791
399,0.285714,0.214286,0.000000,0.372555
400,0.309524,0.214286,0.000000,0.362508
401,0.333333,0.214286,0.000000,0.353904
402,0.357143,0.214286,0.000000,0.346900
403,0.380952,0.214286,0.000000,0.341558
404,0.404762,0.214286,0.000000,0.337847
405,0.428571,0.214286,0.000000,0.335663
406,0.452381,0.214286,0.000000,0.334843
407,0.476190,0.214286,0.000000,0.335190
408,0.500000,0.214286,0.000000,0.336498
409,0.523810,0.214286,0.000000,0.338570
410,0.547619,0.214286,0.000000,0.341239
411,0.571429,0.214286,0.000000,0.344386
412,0.595238,0.214286,0.000000,0.347942
413,0.619048,0.214286,0.000000,0.351894
414,0.642857,0.214286,0.000000,0.356277
415,0.666667,0.214286,0.000000,0.361163
416,0.690476,0.214286,0.000000,0.366646
417,0.714286,0.214286,0.000000,0.372818
418,0.738095,0.214286,0.000000,0.379751
419,0.761905,0.214286,0.000000,0.387476
420,0.785714,0.214286,0.000000,0.395965
421,0.809524,0.214286,0.000000,0.405120
422,0.833333,0.214286,0.000000,0.414766
423,0.857143,0.214286,0.000000,0.424652
424,0.880952,0.214286,0.000000,0.434463
425,0.904762,0.214286,0.000000,0.443830
426,0.928571,0.214286,0.000000,0.452357
427,0.952381,0.214286,0.000000,0.459641
428,0.976190,0.214286,0.000000,0.465305
429,1.000000,0.214286,0.000000,0.469022
430,0.000000,0.238095,0.000000,0.464161
431,0.023810,0.238095,0.000000,0.465405
432,0.047619,0.238095,0.000000,0.464082
433,0.071429,0.238095,0.000000,0.460160
434,0.095238,0.238095,0.000000,0.453740
435,0.119048,0.238095,0.000000,0.445047
436,0.142857,0.238095,0.000000,0.434423
437,0.166667,0.238095,0.000000,0.422301
438,0.190476,0.238095,0.000000,0.409183
439,0.214286,0.238095,0.000000,0.395606
440,0.238095,0.238095,0.000000,0.382107
441,0.261905,0.238095,0.000000,0.369192
442,0.285714,0.238095,0.000000,0.357308
443,0.309524,0.238095,0.000000,0.346813
444,0.333333,0.238095,0.000000,0.337969
445,0.357143,0.238095,0.000000,0.330923
446,0.380952,0.238095,0.000000,0.325719
447,0.404762,0.238095,0.000000,0.322297
448,0.428571,0.238095,0.000000,0.320519
449,0.452381,0.238095,0.000000,0.320185
450,0.476190,0.238095,0.000000,0.321059
451,0.500000,0.238095,0.000000,0.322901
452,0.523810,0.238095,0.000000,0.325487
453,0.547619,0.238095,0.000000,0.328631
454,0.571429,0.238095,0.000000,0.332203
455,0.595238,0.238095,0.000000,0.336135
456,0.619048,0.238095,0.000000,0.340421
457,0.642857,0.238095,0.000000,0.345112
458,0.666667,0.238095,0.000000,0.350301
459,0.690476,0.238095,0.000000,0.356103
460,0.714286,0.238095,0.000000,0.362631
461,0.738095,0.238095,0.000000,0.369974
462,0.761905,0.238095,0.000000,0.378172
463,0.785714,0.238095,0.000000,0.387200
464,0.809524,0.238095,0.000000,0.396950
465,0.833333,0.238095,0.000000,0.407229
466,0.857143,0.238095,0.000000,0.417761
467,0.880952,0.238095,0.000000,0.428194
468,0.904762,0.238095,0.000000,0.438121
469,0.928571,0.238095,0.000000,0.447104
470,0.952381,0.238095,0.000000,0.454703
471,0.976190,0.238095,0.000000,0.460506
472,1.000000,0.238095,0.000000,0.464161
473,0.000000,0.261905,0.000000,0.458445
474,0.023810,0.261905,0.000000,0.459363
475,0.047619,0.261905,0.000000,0.457567
476,0.071429,0.261905,0.000000,0.453045
477,0.095238,0.261905,0.000000,0.445922
478,0.119048,0.261905,0.000000,0.436456
479,0.142857,0.261905,0.000000,0.425020
480,0.166667,0.261905,0.000000,0.412084
481,0.190476,0.261905,0.000000,0.398181
482,0.214286,0.261905,0.000000,0.383878
483,0.238095,0.261905,0.000000,0.369736
484,0.261905,0.261905,0.000000,0.356279
485,0.285714,0.261905,0.000000,0.343963
486,0.309524,0.261905,0.000000,0.333152
487,0.333333,0.261905,0.000000,0.324101
488,0.357143,0.261905,0.000000,0.316951
489,0.380952,0.261905,0.000000,0.311730
490,0.404762,0.261905,0.000000,0.308365
491,0.428571,0.261905,0.000000,0.306697
492,0.452381,0.261905,0.000000,0.306513
493,0.476190,0.261905,0.000000,0.307563
494,0.500000,0.261905,0.000000,0.309598
495,0.523810,0.261905,0.000000,0.312388
496,0.547619,0.261905,0.000000,0.315747
497,0.571429,0.261905,0.000000,0.319548
498,0.595238,0.261905,0.000000,0.323731
499,0.619048,0.261905,0.000000,0.328300
500,0.642857,0.261905,0.000000,0.333315
501,0.666667,0.261905,0.000000,0.338878
502,0.690476,0.261905,0.000000,0.345110
503,0.714286,0.261905,0.000000,0.352127
504,0.738095,0.261905,0.000000,0.360015
505,0.761905,0.261905,0.000000,0.368805
506,0.785714,0.261905,0.000000,0.378456
507,0.809524,0.261905,0.000000,0.388841
508,0.833333,0.261905,0.000000,0.399743
509,0.857143,0.261905,0.000000,0.410855
510,0.880952,0.261905,0.000000,0.421800
511,0.904762,0.261905,0.000000,0.432140
512,0.928571,0.261905,0.000000,0.441414
513,0.952381,0.261905,0.000000,0.449162
514,0.976190,0.261905,0.000000,0.454958
515,1.000000,0.261905,0.000000,0.458445
516,0.000000,0.285714,0.000000,0.451984
517,0.023810,0.285714,0.000000,0.452549
518,0.047619,0.285714,0.000000,0.450326
519,0.071429,0.285714,0.000000,0.445328
520,0.095238,0.285714,0.000000,0.437707
521,0.119048,0.285714,0.000000,0.427746
522,0.142857,0.285714,0.000000,0.415840
523,0.166667,0.285714,0.000000,0.402475
524,0.190476,0.285714,0.000000,0.388198
525,0.214286,0.285714,0.000000,0.373577
526,0.238095,0.285714,0.000000,0.359175
527,0.261905,0.285714,0.000000,0.345508
528,0.285714,0.285714,0.000000,0.333023
529,0.309524,0.285714,0.000000,0.322069
530,0.333333,0.285714,0.000000,0.312890
531,0.357143,0.285714,0.000000,0.305613
532,0.380952,0.285714,0.000000,0.300256
533,0.404762,0.285714,0.000000,0.296741
534,0.428571,0.285714,0.000000,0.294909
535,0.452381,0.285714,0.000000,0.294550
536,0.476190,0.285714,0.000000,0.295426
537,0.500000,0.285714,0.000000,0.297300
538,0.523810,0.285714,0.000000,0.299960
539,0.547619,0.285714,0.000000,0.303239
540,0.571429,0.285714,0.000000,0.307030
541,0.595238,0.285714,0.000000,0.311287
542,0.619048,0.285714,0.000000,0.316028
543,0.642857,0.285714,0.000000,0.321320
544,0.666667,0.285714,0.000000,0.327265
545,0.690476,0.285714,0.000000,0.333976
546,0.714286,0.285714,0.000000,0.341556
547,0.738095,0.285714,0.000000,0.350070
548,0.761905,0.285714,0.000000,0.359522
549,0.785714,0.285714,0.000000,0.369843
550,0.809524,0.285714,0.000000,0.380873
551,0.833333,0.285714,0.000000,0.392363
552,0.857143,0.285714,0.000000,0.403981
553,0.880952,0.285714,0.000000,0.415321
554,0.904762,0.285714,0.000000,0.425933
555,0.928571,0.285714,0.000000,0.435342
556,0.952381,0.285714,0.000000,0.443087
557,0.976190,0.285714,0.000000,0.448749
558,1.000000,0.285714,0.000000,0.451984
559,0.000000,0.309524,0.000000,0.444957
560,0.023810,0.309524,0.000000,0.445169
561,0.047619,0.309524,0.000000,0.442582
562,0.071429,0.309524,0.000000,0.437243
563,0.095238,0.309524,0.000000,0.429330
564,0.119048,0.309524,0.000000,0.419147
565,0.142857,0.309524,0.000000,0.407100
566,0.166667,0.309524,0.000000,0.393676
567,0.190476,0.309524,0.000000,0.379414
568,0.214286,0.309524,0.000000,0.364868
569,0.238095,0.309524,0.000000,0.350575
570,0.261905,0.309524,0.000000,0.337026
571,0.285714,0.309524,0.000000,0.324638
572,0.309524,0.309524,0.000000,0.313734
573,0.333333,0.309524,0.000000,0.304534
574,0.357143,0.309524,0.000000,0.297150
575,0.380952,0.309524,0.000000,0.291592
576,0.404762,0.309524,0.000000,0.287782
577,0.428571,0.309524,0.000000,0.285577
578,0.452381,0.309524,0.000000,0.284784
579,0.476190,0.309524,0.000000,0.285196
580,0.500000,0.309524,0.000000,0.286608
581,0.523810,0.309524,0.000000,0.288846
582,0.547619,0.309524,0.000000,0.291777
583,0.571429,0.309524,0.000000,0.295324
584,0.595238,0.309524,0.000000,0.299469
585,0.619048,0.309524,0.000000,0.304243
586,0.642857,0.309524,0.000000,0.309720
587,0.666667,0.309524,0.000000,0.315997
588,0.690476,0.309524,0.000000,0.323170
589,0.714286,0.309524,0.000000,0.331315
590,0.738095,0.309524,0.000000,0.340463
591,0.761905,0.309524,0.000000,0.350581
592,0.785714,0.309524,0.000000,0.361557
593,0.809524,0.309524,0.000000,0.373192
594,0.833333,0.309524,0.000000,0.385204
595,0.857143,0.309524,0.000000,0.397228
596,0.880952,0.309524,0.000000,0.408844
597,0.904762,0.309524,0.000000,0.419589
598,0.928571,0.309524,0.000000,0.428993
599,0.952381,0.309524,0.000000,0.436607
600,0.976190,0.309524,0.000000,0.442033
601,1.000000,0.309524,0.000000,0.444957
602,0.000000,0.333333,0.000000,0.437613
603,0.023810,0.333333,0.000000,0.437491
604,0.047619,0.333333,0.000000,0.434615
605,0.071429,0.333333,0.000000,0.429065
606,0.095238,0.333333,0.000000,0.421047
607,0.119048,0.333333,0.000000,0.410877
608,0.142857,0.333333,0.000000,0.398965
609,0.166667,0.333333,0.000000,0.385789
610,0.190476,0.333333,0.000000,0.371864
611,0.214286,0.333333,0.000000,0.357714
612,0.238095,0.333333,0.000000,0.343837
613,0.261905,0.333333,0.000000,0.330683
614,0.285714,0.333333,0.000000,0.318625
615,0.309524,0.333333,0.000000,0.307951
616,0.333333,0.333333,0.000000,0.298850
617,0.357143,0.333333,0.000000,0.291415
618,0.380952,0.333333,0.000000,0.285650
619,0.404762,0.333333,0.000000,0.281484
620,0.428571,0.333333,0.000000,0.278792
621,0.452381,0.333333,0.000000,0.277414
622,0.476190,0.333333,0.000000,0.277182
623,0.500000,0.333333,0.000000,0.277938
624,0.523810,0.333333,0.000000,0.279554
625,0.547619,0.333333,0.000000,0.281944
626,0.571429,0.333333,0.000000,0.285072
627,0.595238,0.333333,0.000000,0.288947
628,0.619048,0.333333,0.000000,0.293621
629,0.642857,0.333333,0.000000,0.299173
630,0.666667,0.333333,0.000000,0.305690
631,0.690476,0.333333,0.000000,0.313247
632,0.714286,0.333333,0.000000,0.321888
633,0.738095,0.333333,0.000000,0.331603
634,0.761905,0.333333,0.000000,0.342314
