x,y,z,water,no3,na
2.096774,4.677419,4.516129,21.10121711,0.00486085,-0.00096686
2.258065,4.677419,4.516129,19.04982292,0.00395526,-0.00089115
2.419355,4.677419,4.516129,20.83211398,0.00520739,-0.00098299
2.580645,4.677419,4.516129,20.07919938,0.00497432,-0.00102984
2.741935,4.677419,4.516129,19.07111532,0.00386054,-0.00102629
2.903226,4.677419,4.516129,20.06722011,0.00475107,-0.00110488
3.064516,4.677419,4.516129,19.49276731,0.00457887,-0.00115273
3.225806,4.677419,4.516129,19.57579168,0.00417303,-0.00116099
3.387097,4.677419,4.516129,22.35775368,0.00574924,-0.00131012
3.548387,4.677419,4.516129,21.10121711,0.00490928,-0.00139511
3.709677,4.677419,4.516129,19.04982292,0.00399604,-0.00128260
3.870968,4.677419,4.516129,20.83211398,0.00526286,-0.00141063
4.032258,4.677419,4.516129,20.07919938,0.00502898,-0.00147289
4.193548,4.677419,4.516129,19.07111532,0.00390422,-0.00146222
4.354839,4.677419,4.516129,20.06722011,0.00480630,-0.00156738
4.516129,4.677419,4.516129,19.49276731,0.00463343,-0.00162729
4.677419,4.677419,4.516129,19.57579168,0.00418763,-0.00162999
4.838710,4.677419,4.516129,22.35775368,0.00524708,-0.00182811
5.000000,4.677419,4.516129,17.17770423,0.00326235,-0.00202619
0.000000,4.838710,4.516129,20.21217116,0.00423131,-0.00068431
0.161290,4.838710,4.516129,20.92731355,0.00445805,-0.00055885
0.322581,4.838710,4.516129,18.16875008,0.00412525,-0.00054574
0.483871,4.838710,4.516129,19.86348168,0.00408707,-0.00059332
0.645161,4.838710,4.516129,20.28974056,0.00469860,-0.00062305
0.806452,4.838710,4.516129,18.75045275,0.00438358,-0.00063153
0.967742,4.838710,4.516129,22.55408188,0.00453154,-0.00076598
1.129032,4.838710,4.516129,20.63548155,0.00469166,-0.00072254
1.290323,4.838710,4.516129,18.25107675,0.00423820,-0.00070331
1.451613,4.838710,4.516129,21.26744680,0.00464720,-0.00080162
1.612903,4.838710,4.516129,22.03180796,0.00528225,-0.00084380
1.774194,4.838710,4.516129,18.46761339,0.00427246,-0.00080798
1.935484,4.838710,4.516129,20.08725429,0.00418359,-0.00087700
2.096774,4.838710,4.516129,20.87322688,0.00496580,-0.00092552
2.258065,4.838710,4.516129,18.80220609,0.00444394,-0.00092614
2.419355,4.838710,4.516129,22.55735153,0.00456935,-0.00112140
2.580645,4.838710,4.516129,20.63548155,0.00473028,-0.00105723
2.741935,4.838710,4.516129,18.25107675,0.00427449,-0.00102839
2.903226,4.838710,4.516129,21.26744680,0.00468864,-0.00117110
3.064516,4.838710,4.516129,22.03180796,0.00533125,-0.00123135
3.225806,4.838710,4.516129,18.46761339,0.00431367,-0.00117745
3.387097,4.838710,4.516129,20.08725429,0.00422549,-0.00127592
3.548387,4.838710,4.516129,20.87322688,0.00501741,-0.00134385
3.709677,4.838710,4.516129,18.80220609,0.00449180,-0.00134162
3.870968,4.838710,4.516129,22.55735153,0.00462027,-0.00162009
4.032258,4.838710,4.516129,20.63548155,0.00478475,-0.00152260
4.193548,4.838710,4.516129,18.25107675,0.00432525,-0.00147576
4.354839,4.838710,4.516129,21.26744680,0.00474594,-0.00167365
4.516129,4.838710,4.516129,22.03180796,0.00539816,-0.00175155
4.677419,4.838710,4.516129,18.46761339,0.00433194,-0.00166606
4.838710,4.838710,4.516129,20.08725429,0.00398936,-0.00179470
5.000000,4.838710,4.516129,16.95930057,0.00343612,-0.00206688
0.000000,5.000000,4.516129,17.60200614,0.00330252,-0.00039716
0.161290,5.000000,4.516129,17.20818966,0.00306401,-0.00066807
0.322581,5.000000,4.516129,17.07789801,0.00308725,-0.00091004
0.483871,5.000000,4.516129,17.43634246,0.00338215,-0.00096676
0.645161,5.000000,4.516129,17.43462207,0.00312633,-0.00101371
0.806452,5.000000,4.516129,17.20378092,0.00313073,-0.00103773
0.967742,5.000000,4.516129,17.64599894,0.00342001,-0.00110638
1.129032,5.000000,4.516129,17.49741505,0.00323982,-0.00114190
1.290323,5.000000,4.516129,17.10917641,0.00311595,-0.00117261
1.451613,5.000000,4.516129,17.87332654,0.00344736,-0.00127538
1.612903,5.000000,4.516129,17.34710203,0.00317756,-0.00128808
1.774194,5.000000,4.516129,17.14722966,0.00315997,-0.00133295
1.935484,5.000000,4.516129,17.55241448,0.00345933,-0.00141638
2.096774,5.000000,4.516129,17.52360683,0.00318103,-0.00149082
2.258065,5.000000,4.516129,17.25018240,0.00319381,-0.00151543
2.419355,5.000000,4.516129,17.64611268,0.00347666,-0.00161560
2.580645,5.000000,4.516129,17.49741505,0.00329498,-0.00166335
2.741935,5.000000,4.516129,17.10917641,0.00317155,-0.00170971
2.903226,5.000000,4.516129,17.87332654,0.00351120,-0.00185430
3.064516,5.000000,4.516129,17.34710203,0.00323915,-0.00187361
3.225806,5.000000,4.516129,17.14722966,0.00322346,-0.00193260
3.387097,5.000000,4.516129,17.55241448,0.00353194,-0.00205321
3.548387,5.000000,4.516129,17.52360683,0.00325013,-0.00215305
3.709677,5.000000,4.516129,17.25018240,0.00326610,-0.00218653
3.870968,5.000000,4.516129,17.64611268,0.00355791,-0.00232094
4.032258,5.000000,4.516129,17.49741505,0.00337496,-0.00238505
4.193548,5.000000,4.516129,17.10917641,0.00325082,-0.00243912
4.354839,5.000000,4.516129,17.87332654,0.00360197,-0.00263745
4.516129,5.000000,4.516129,17.34710203,0.00332506,-0.00264916
4.677419,5.000000,4.516129,17.14722966,0.00323518,-0.00206187
4.838710,5.000000,4.516129,17.55241448,0.00337586,-0.00150318
5.000000,5.000000,4.516129,16.75104351,0.00300514,-0.00138940
0.000000,0.000000,4.677419,17.93456876,0.00346649,-0.00039421
0.161290,0.000000,4.677419,18.08848654,0.00350273,-0.00044422
0.322581,0.000000,4.677419,19.29202100,0.00369532,-0.00047616
0.483871,0.000000,4.677419,19.72667218,0.00429834,-0.00049064
0.645161,0.000000,4.677419,19.19905969,0.00380633,-0.00050987
0.806452,0.000000,4.677419,19.01926693,0.00361545,-0.00051167
0.967742,0.000000,4.677419,18.57152635,0.00392266,-0.00051434
1.129032,0.000000,4.677419,19.37224093,0.00416486,-0.00054363
1.290323,0.000000,4.677419,20.90504837,0.00388874,-0.00061205
1.451613,0.000000,4.677419,18.97416142,0.00400273,-0.00056958
1.612903,0.000000,4.677419,18.30625438,0.00369516,-0.00057518
1.774194,0.000000,4.677419,19.66088302,0.00381604,-0.00061951
1.935484,0.000000,4.677419,20.25059715,0.00449341,-0.00063547
2.096774,0.000000,4.677419,19.31743407,0.00386475,-0.00065218
2.258065,0.000000,4.677419,19.12963011,0.00365506,-0.00065354
2.419355,0.000000,4.677419,18.60561563,0.00395043,-0.00065178
2.580645,0.000000,4.677419,19.37224093,0.00418283,-0.00068550
2.741935,0.000000,4.677419,20.90504837,0.00390520,-0.00076902
2.903226,0.000000,4.677419,18.97416142,0.00401980,-0.00071268
3.064516,0.000000,4.677419,18.30625438,0.00371103,-0.00071683
3.225806,0.000000,4.677419,19.66088302,0.00383251,-0.00076866
3.387097,0.000000,4.677419,20.25059715,0.00451286,-0.00078502
3.548387,0.000000,4.677419,19.31743407,0.00388150,-0.00080189
3.709677,0.000000,4.677419,19.12963011,0.00367089,-0.00079969
3.870968,0.000000,4.677419,18.60561563,0.00396751,-0.00079358
4.032258,0.000000,4.677419,19.37224093,0.00420081,-0.00083025
4.193548,0.000000,4.677419,20.90504837,0.00392189,-0.00092655
4.354839,0.000000,4.677419,18.97416142,0.00403680,-0.00085376
4.516129,0.000000,4.677419,18.30625438,0.00372655,-0.00085401
4.677419,0.000000,4.677419,19.66088302,0.00380578,-0.00068343
4.838710,0.000000,4.677419,20.25059715,0.00425135,-0.00046820
5.000000,0.000000,4.677419,16.95133888,0.00298937,-0.00039611
0.000000,0.161290,4.677419,19.19596644,0.00389416,-0.00033933
0.161290,0.161290,4.677419,21.16355304,0.00472739,-0.00028490
0.322581,0.161290,4.677419,19.91934499,0.00447389,-0.00029266
0.483871,0.161290,4.677419,19.63800048,0.00400515,-0.00029012
0.645161,0.161290,4.677419,20.14677069,0.00484348,-0.00030285
0.806452,0.161290,4.677419,19.91822264,0.00491367,-0.00030961
0.967742,0.161290,4.677419,21.21231550,0.00425736,-0.00034283
1.129032,0.161290,4.677419,20.37083805,0.00478368,-0.00033596
1.290323,0.161290,4.677419,19.20467795,0.00445692,-0.00033391
1.451613,0.161290,4.677419,20.12185166,0.00429352,-0.00034904
1.612903,0.161290,4.677419,22.27295319,0.00558871,-0.00038011
1.774194,0.161290,4.677419,20.53228955,0.00469750,-0.00038548
1.935484,0.161290,4.677419,19.82773905,0.00408345,-0.00037534
2.096774,0.161290,4.677419,20.61135373,0.00502936,-0.00039296
2.258065,0.161290,4.677419,20.04697807,0.00499574,-0.00039724
2.419355,0.161290,4.677419,21.22388695,0.00427220,-0.00043671
2.580645,0.161290,4.677419,20.37083805,0.00479448,-0.00042633
2.741935,0.161290,4.677419,19.20467795,0.00446686,-0.00042212
2.903226,0.161290,4.677419,20.12185166,0.00430318,-0.00043951
3.064516,0.161290,4.677419,22.27295319,0.00560137,-0.00047668
3.225806,0.161290,4.677419,20.53228955,0.00470820,-0.00048134
3.387097,0.161290,4.677419,19.82773905,0.00409280,-0.00046659
3.548387,0.161290,4.677419,20.61135373,0.00504090,-0.00048622
3.709677,0.161290,4.677419,20.04697807,0.00500720,-0.00048915
3.870968,0.161290,4.677419,21.22388695,0.00428199,-0.00053504
4.032258,0.161290,4.677419,20.37083805,0.00480542,-0.00051960
4.193548,0.161290,4.677419,19.20467795,0.00447699,-0.00051170
4.354839,0.161290,4.677419,20.12185166,0.00431285,-0.00052979
4.516129,0.161290,4.677419,22.27295319,0.00561382,-0.00057125
4.677419,0.161290,4.677419,20.53228955,0.00467837,-0.00057338
4.838710,0.161290,4.677419,19.82773905,0.00382491,-0.00055236
5.000000,0.161290,4.677419,16.88484433,0.00317333,-0.00044486
0.000000,0.322581,4.677419,19.14992147,0.00398550,-0.00024268
0.161290,0.322581,4.677419,19.75898200,0.00375561,-0.00028287
0.322581,0.322581,4.677419,19.97591842,0.00461610,-0.00029259
0.483871,0.322581,4.677419,19.82123409,0.00495053,-0.00030057
0.645161,0.322581,4.677419,22.03059968,0.00442784,-0.00034348
0.806452,0.322581,4.677419,20.23149659,0.00467670,-0.00032637
0.967742,0.322581,4.677419,18.93207465,0.00446659,-0.00032320
1.129032,0.322581,4.677419,21.09290039,0.00451345,-0.00035376
1.290323,0.322581,4.677419,22.46237525,0.00559623,-0.00037342
1.451613,0.322581,4.677419,20.24222408,0.00470385,-0.00037471
1.612903,0.322581,4.677419,20.33698166,0.00421537,-0.00037433
1.774194,0.322581,4.677419,20.67618963,0.00499822,-0.00038638
1.935484,0.322581,4.677419,20.14275769,0.00510725,-0.00039162
2.096774,0.322581,4.677419,22.42873401,0.00446481,-0.00045298
2.258065,0.322581,4.677419,20.67196479,0.00484797,-0.00042353
2.419355,0.322581,4.677419,18.94667966,0.00448747,-0.00041343
2.580645,0.322581,4.677419,21.09290039,0.00452429,-0.00045077
2.741935,0.322581,4.677419,22.46237525,0.00560938,-0.00047403
2.903226,0.322581,4.677419,20.24222408,0.00471501,-0.00047381
3.064516,0.322581,4.677419,20.33698166,0.00422545,-0.00047139
3.225806,0.322581,4.677419,20.67618963,0.00501026,-0.00048448
3.387097,0.322581,4.677419,20.14275769,0.00511961,-0.00048886
3.548387,0.322581,4.677419,22.42873401,0.00447565,-0.00056283
3.709677,0.322581,4.677419,20.67196479,0.00485976,-0.00052368
3.870968,0.322581,4.677419,18.94667966,0.00449837,-0.00050862
4.032258,0.322581,4.677419,21.09290039,0.00453524,-0.00055165
4.193548,0.322581,4.677419,22.46237525,0.00562289,-0.00057695
4.354839,0.322581,4.677419,20.24222408,0.00472628,-0.00057343
4.516129,0.322581,4.677419,20.33698166,0.00423545,-0.00056716
4.677419,0.322581,4.677419,20.67618963,0.00500743,-0.00057937
4.838710,0.322581,4.677419,20.14275769,0.00425036,-0.00058093
5.000000,0.322581,4.677419,17.02522613,0.00294873,-0.00046956
0.000000,0.483871,4.677419,19.61745978,0.00410770,-0.00024608
0.161290,0.483871,4.677419,19.59523523,0.00450789,-0.00028955
0.322581,0.483871,4.677419,21.40355062,0.00421880,-0.00032858
0.483871,0.483871,4.677419,20.21945998,0.00466754,-0.00031706
0.645161,0.483871,4.677419,19.20843547,0.00457644,-0.00031662
0.806452,0.483871,4.677419,20.89401950,0.00448006,-0.00034067
0.967742,0.483871,4.677419,22.40000971,0.00557630,-0.00036337
1.129032,0.483871,4.677419,20.61041885,0.00484653,-0.00036903
1.290323,0.483871,4.677419,20.36063378,0.00422617,-0.00036587
1.451613,0.483871,4.677419,20.68976889,0.00500561,-0.00037802
1.612903,0.483871,4.677419,20.37912358,0.00525840,-0.00038568
1.774194,0.483871,4.677419,22.44348050,0.00447173,-0.00044430
1.935484,0.483871,4.677419,20.70833746,0.00486687,-0.00041613
2.096774,0.483871,4.677419,19.39053087,0.00465688,-0.00041169
2.258065,0.483871,4.677419,21.13002597,0.00454224,-0.00044413
2.419355,0.483871,4.677419,22.48848729,0.00562467,-0.00046761
2.580645,0.483871,4.677419,20.61041885,0.00485968,-0.00047220
2.741935,0.483871,4.677419,20.36063378,0.00423664,-0.00046642
2.903226,0.483871,4.677419,20.68976889,0.00501815,-0.00048004
3.064516,0.483871,4.677419,20.37912358,0.00527168,-0.00048775
3.225806,0.483871,4.677419,22.44348050,0.00448311,-0.00055950
3.387097,0.483871,4.677419,20.70833746,0.00487934,-0.00052169
3.548387,0.483871,4.677419,19.39053087,0.00466885,-0.00051371
3.709677,0.483871,4.677419,21.13002597,0.00455394,-0.00055150
3.870968,0.483871,4.677419,22.48848729,0.00563916,-0.00057773
4.032258,0.483871,4.677419,20.61041885,0.00487217,-0.00058032
4.193548,0.483871,4.677419,20.36063378,0.00424749,-0.00057007
4.354839,0.483871,4.677419,20.68976889,0.00503090,-0.00058337
4.516129,0.483871,4.677419,20.37912358,0.00528495,-0.00058925
4.677419,0.483871,4.677419,22.44348050,0.00445570,-0.00067178
4.838710,0.483871,4.677419,20.70833746,0.00463426,-0.00062239
5.000000,0.483871,4.677419,16.97778748,0.00303364,-0.00048462
0.000000,0.645161,4.677419,20.82376681,0.00399905,-0.00027237
0.161290,0.645161,4.677419,19.91601143,0.00397794,-0.00030333
0.322581,0.645161,4.677419,18.96482330,0.00445494,-0.00030486
0.483871,0.645161,4.677419,20.83112100,0.00444819,-0.00033026
0.645161,0.645161,4.677419,21.67301606,0.00530254,-0.00034729
0.806452,0.645161,4.677419,20.40818651,0.00477565,-0.00035675
0.967742,0.645161,4.677419,20.34318562,0.00421658,-0.00035611
1.129032,0.645161,4.677419,20.68978412,0.00500406,-0.00036847
1.290323,0.645161,4.677419,20.37912389,0.00525719,-0.00037637
1.451613,0.645161,4.677419,22.44348077,0.00447072,-0.00043410
1.612903,0.645161,4.677419,20.70834972,0.00486581,-0.00040708
1.774194,0.645161,4.677419,19.39053111,0.00465589,-0.00040325
1.935484,0.645161,4.677419,21.13002620,0.00454132,-0.00043560
2.096774,0.645161,4.677419,22.48849957,0.00562357,-0.00045926
2.258065,0.645161,4.677419,20.61041908,0.00485878,-0.00046443
2.419355,0.645161,4.677419,20.36063409,0.00423591,-0.00045940
2.580645,0.645161,4.677419,20.68978412,0.00501735,-0.00047353
2.741935,0.645161,4.677419,20.37912389,0.00527092,-0.00048188
2.903226,0.645161,4.677419,22.44348077,0.00448253,-0.00055365
3.064516,0.645161,4.677419,20.70834972,0.00487880,-0.00051708
3.225806,0.645161,4.677419,19.39053111,0.00466842,-0.00051003
3.387097,0.645161,4.677419,21.13002620,0.00455362,-0.00054850
3.548387,0.645161,4.677419,22.48849957,0.00563888,-0.00057560
3.709677,0.645161,4.677419,20.61041908,0.00487204,-0.00057924
3.870968,0.645161,4.677419,20.36063409,0.00424749,-0.00057007
4.032258,0.645161,4.677419,20.68978412,0.00503105,-0.00058449
4.193548,0.645161,4.677419,20.37912389,0.00528525,-0.00059152
4.354839,0.645161,4.677419,22.44348077,0.00449465,-0.00067571
4.516129,0.645161,4.677419,20.70834972,0.00489187,-0.00062731
4.677419,0.645161,4.677419,19.39053111,0.00464095,-0.00061493
4.838710,0.645161,4.677419,21.13002620,0.00417450,-0.00065706
5.000000,0.645161,4.677419,17.13291922,0.00321278,-0.00050813
0.000000,0.806452,4.677419,18.60255315,0.00397934,-0.00025529
0.161290,0.806452,4.677419,20.45178908,0.00410369,-0.00031667
0.322581,0.806452,4.677419,21.42747210,0.00510126,-0.00033278
0.483871,0.806452,4.677419,20.28897945,0.00472846,-0.00034480
0.645161,0.806452,4.677419,20.17845356,0.00417413,-0.00034291
0.806452,0.806452,4.677419,20.20367220,0.00482405,-0.00035351
0.967742,0.806452,4.677419,20.35043762,0.00523806,-0.00036583
1.129032,0.806452,4.677419,22.44348077,0.00446898,-0.00042263
1.290323,0.806452,4.677419,20.70834972,0.00486460,-0.00039678
1.451613,0.806452,4.677419,19.39053111,0.00465475,-0.00039352
1.612903,0.806452,4.677419,21.13002620,0.00454023,-0.00042562
1.774194,0.806452,4.677419,22.48849957,0.00562227,-0.00044932
1.935484,0.806452,4.677419,20.61041908,0.00485769,-0.00045497
2.096774,0.806452,4.677419,20.36063409,0.00423500,-0.00045067
2.258065,0.806452,4.677419,20.68978412,0.00501633,-0.00046518
2.419355,0.806452,4.677419,20.37912389,0.00526990,-0.00047409
2.580645,0.806452,4.677419,22.44348077,0.00448173,-0.00054552
2.741935,0.806452,4.677419,20.70834972,0.00487799,-0.00051028
2.903226,0.806452,4.677419,19.39053111,0.00466773,-0.00050414
3.064516,0.806452,4.677419,21.13002620,0.00455302,-0.00054306
3.225806,0.806452,4.677419,22.48849957,0.00563826,-0.00057086
3.387097,0.806452,4.677419,20.61041908,0.00487161,-0.00057548
3.548387,0.806452,4.677419,20.36063409,0.00424721,-0.00056739
3.709677,0.806452,4.677419,20.68978412,0.00503084,-0.00058282
3.870968,0.806452,4.677419,20.37912389,0.00528518,-0.00059095
4.032258,0.806452,4.677419,22.44348077,0.00449471,-0.00067637
4.193548,0.806452,4.677419,20.70834972,0.00489209,-0.00062917
4.354839,0.806452,4.677419,19.39053111,0.00468115,-0.00061801
4.516129,0.806452,4.677419,21.13002620,0.00456601,-0.00066172
4.677419,0.806452,4.677419,22.48849957,0.00563782,-0.00069125
4.838710,0.806452,4.677419,20.61041908,0.00430477,-0.00069232
5.000000,0.806452,4.677419,17.21047952,0.00306033,-0.00053264
0.000000,0.967742,4.677419,20.81430982,0.00447332,-0.00027691
0.161290,0.967742,4.677419,19.94247088,0.00421810,-0.00032900
0.322581,0.967742,4.677419,19.80541999,0.00404671,-0.00032845
0.483871,0.967742,4.677419,20.17016061,0.00480076,-0.00034211
0.645161,0.967742,4.677419,20.06586623,0.00510602,-0.00035166
0.806452,0.967742,4.677419,22.05998645,0.00444871,-0.00040041
0.967742,0.967742,4.677419,20.52183665,0.00479531,-0.00038354
1.129032,0.967742,4.677419,19.39053111,0.00465070,-0.00038266
1.290323,0.967742,4.677419,21.13002620,0.00453901,-0.00041435
1.451613,0.967742,4.677419,22.48849957,0.00562078,-0.00043795
1.612903,0.967742,4.677419,20.61041908,0.00485643,-0.00044401
1.774194,0.967742,4.677419,20.36063409,0.00423393,-0.00044038
1.935484,0.967742,4.677419,20.68978412,0.00501509,-0.00045516
2.096774,0.967742,4.677419,20.37912389,0.00526865,-0.00046452
2.258065,0.967742,4.677419,22.44348077,0.00448071,-0.00053527
2.419355,0.967742,4.677419,20.70834972,0.00487694,-0.00050143
2.580645,0.967742,4.677419,19.39053111,0.00466679,-0.00049615
2.741935,0.967742,4.677419,21.13002620,0.00455217,-0.00053529
2.903226,0.967742,4.677419,22.48849957,0.00563730,-0.00056362
3.064516,0.967742,4.677419,20.61041908,0.00487087,-0.00056913
3.225806,0.967742,4.677419,20.36063409,0.00424665,-0.00056210
3.387097,0.967742,4.677419,20.68978412,0.00503029,-0.00057840
3.548387,0.967742,4.677419,20.37912389,0.00528473,-0.00058755
3.709677,0.967742,4.677419,22.44348077,0.00449445,-0.00067374
3.870968,0.967742,4.677419,20.70834972,0.00489194,-0.00062793
4.032258,0.967742,4.677419,19.39053111,0.00468115,-0.00061801
4.193548,0.967742,4.677419,21.13002620,0.00456616,-0.00066306
4.354839,0.967742,4.677419,22.48849957,0.00565454,-0.00069408
4.516129,0.967742,4.677419,20.61041908,0.00488567,-0.00069663
4.677419,0.967742,4.677419,20.36063409,0.00422288,-0.00068367
4.838710,0.967742,4.677419,20.68978412,0.00477874,-0.00069888
5.000000,0.967742,4.677419,16.91795360,0.00302604,-0.00054909
0.000000,1.129032,4.677419,19.10895175,0.00373606,-0.00027209
0.161290,1.129032,4.677419,19.94821367,0.00429232,-0.00032790
0.322581,1.129032,4.677419,19.62996649,0.00489122,-0.00033583
0.483871,1.129032,4.677419,22.00004528,0.00442178,-0.00038681
0.645161,1.129032,4.677419,20.25530895,0.00469401,-0.00036886
0.806452,1.129032,4.677419,19.28430692,0.00461163,-0.00036947
0.967742,1.129032,4.677419,21.11772661,0.00453167,-0.00040188
1.129032,1.129032,4.677419,22.48849957,0.00561883,-0.00042533
1.290323,1.129032,4.677419,20.61041908,0.00485501,-0.00043172
1.451613,1.129032,4.677419,20.36063409,0.00423271,-0.00042870
1.612903,1.129032,4.677419,20.68978412,0.00501368,-0.00044364
1.774194,1.129032,4.677419,20.37912389,0.00526720,-0.00045334
1.935484,1.129032,4.677419,22.44348077,0.00447951,-0.00052308
2.096774,1.129032,4.677419,20.70834972,0.00487568,-0.00049069
2.258065,1.129032,4.677419,19.39053111,0.00466562,-0.00048622
2.419355,1.129032,4.677419,21.13002620,0.00455109,-0.00052536
2.580645,1.129032,4.677419,22.48849957,0.00563603,-0.00055400
2.741935,1.129032,4.677419,20.61041908,0.00486985,-0.00056031
2.903226,1.129032,4.677419,20.36063409,0.00424583,-0.00055429
3.064516,1.129032,4.677419,20.68978412,0.00502942,-0.00057134
3.225806,1.129032,4.677419,20.37912389,0.00528392,-0.00058139
3.387097,1.129032,4.677419,22.44348077,0.00449387,-0.00066787
3.548387,1.129032,4.677419,20.70834972,0.00489143,-0.00062362
3.709677,1.129032,4.677419,19.39053111,0.00468078,-0.00061493
3.870968,1.129032,4.677419,21.13002620,0.00456594,-0.00066105
4.032258,1.129032,4.677419,22.48849957,0.00565445,-0.00069337
4.193548,1.129032,4.677419,20.61041908,0.00488575,-0.00069735
4.354839,1.129032,4.677419,20.36063409,0.00425965,-0.00068583
4.516129,1.129032,4.677419,20.68978412,0.00504569,-0.00070260
4.677419,1.129032,4.677419,20.37912389,0.00525576,-0.00071041
4.838710,1.129032,4.677419,22.44348077,0.00417379,-0.00081067
5.000000,1.129032,4.677419,17.62910280,0.00337908,-0.00058701
0.000000,1.290323,4.677419,19.28684666,0.00437654,-0.00028062
0.161290,1.290323,4.677419,21.33462328,0.00402915,-0.00036720
0.322581,1.290323,4.677419,19.93720624,0.00449955,-0.00035149
0.483871,1.290323,4.677419,19.14657721,0.00455406,-0.00035558
0.645161,1.290323,4.677419,20.85328967,0.00446335,-0.00038388
0.806452,1.290323,4.677419,21.69160513,0.00531995,-0.00040424
0.967742,1.290323,4.677419,20.57024187,0.00483019,-0.00041800
1.129032,1.290323,4.677419,20.36063409,0.00423055,-0.00041582
1.290323,1.290323,4.677419,20.68978412,0.00501210,-0.00043081
1.451613,1.290323,4.677419,20.37912389,0.00526556,-0.00044075
1.612903,1.290323,4.677419,22.44348077,0.00447813,-0.00050918
1.774194,1.290323,4.677419,20.70834972,0.00487421,-0.00047826
1.935484,1.290323,4.677419,19.39053111,0.00466425,-0.00047454
2.096774,1.290323,4.677419,21.13002620,0.00454979,-0.00051344
2.258065,1.290323,4.677419,22.48849957,0.00563448,-0.00054222
2.419355,1.290323,4.677419,20.61041908,0.00486857,-0.00054921
2.580645,1.290323,4.677419,20.36063409,0.00424477,-0.00054415
2.741935,1.290323,4.677419,20.68978412,0.00502824,-0.00056178
2.903226,1.290323,4.677419,20.37912389,0.00528277,-0.00057260
3.064516,1.290323,4.677419,22.44348077,0.00449298,-0.00065890
3.225806,1.290323,4.677419,20.70834972,0.00489056,-0.00061633
3.387097,1.290323,4.677419,19.39053111,0.00468006,-0.00060885
3.548387,1.290323,4.677419,21.13002620,0.00456535,-0.00065574
3.709677,1.290323,4.677419,22.48849957,0.00565389,-0.00068914
3.870968,1.290323,4.677419,20.61041908,0.00488542,-0.00069447
4.032258,1.290323,4.677419,20.36063409,0.00425950,-0.00068439
4.193548,1.290323,4.677419,20.68978412,0.00504569,-0.00070260
4.354839,1.290323,4.677419,20.37912389,0.00530107,-0.00071193
4.516129,1.290323,4.677419,22.44348077,0.00450846,-0.00081421
4.677419,1.290323,4.677419,20.70834972,0.00489310,-0.00075671
4.838710,1.290323,4.677419,19.39053111,0.00407573,-0.00074252
5.000000,1.290323,4.677419,16.93698451,0.00297809,-0.00060160
0.000000,1.451613,4.677419,18.97277440,0.00381711,-0.00028829
0.161290,1.451613,4.677419,18.94778187,0.00410832,-0.00034042
0.322581,1.451613,4.677419,20.52115580,0.00432061,-0.00036708
0.483871,1.451613,4.677419,21.65354109,0.00529581,-0.00038972
0.645161,1.451613,4.677419,20.35779397,0.00476195,-0.00040095
0.806452,1.451613,4.677419,20.20689740,0.00419441,-0.00039890
0.967742,1.451613,4.677419,20.63869624,0.00499075,-0.00041631
1.129032,1.451613,4.677419,20.37912389,0.00526290,-0.00042695
1.290323,1.451613,4.677419,22.44348077,0.00447661,-0.00049380
1.451613,1.451613,4.677419,20.70834972,0.00487257,-0.00046437
1.612903,1.451613,4.677419,19.39053111,0.00466270,-0.00046131
1.774194,1.451613,4.677419,21.13002620,0.00454830,-0.00049978
1.935484,1.451613,4.677419,22.48849957,0.00563267,-0.00052849
2.096774,1.451613,4.677419,20.61041908,0.00486704,-0.00053604
2.258065,1.451613,4.677419,20.36063409,0.00424348,-0.00053187
2.419355,1.451613,4.677419,20.68978412,0.00502677,-0.00054992
2.580645,1.451613,4.677419,20.37912389,0.00528130,-0.00056138
2.741935,1.451613,4.677419,22.44348077,0.00449180,-0.00064703
2.903226,1.451613,4.677419,20.70834972,0.00488936,-0.00060623
3.064516,1.451613,4.677419,19.39053111,0.00467901,-0.00059991
3.225806,1.451613,4.677419,21.13002620,0.00456442,-0.00064726
3.387097,1.451613,4.677419,22.48849957,0.00565287,-0.00068147
3.548387,1.451613,4.677419,20.61041908,0.00488467,-0.00068805
3.709677,1.451613,4.677419,20.36063409,0.00425897,-0.00067940
3.870968,1.451613,4.677419,20.68978412,0.00504523,-0.00069888
4.032258,1.451613,4.677419,20.37912389,0.00530077,-0.00070964
4.193548,1.451613,4.677419,22.44348077,0.00450837,-0.00081332
4.354839,1.451613,4.677419,20.70834972,0.00490739,-0.00075754
4.516129,1.451613,4.677419,19.39053111,0.00469619,-0.00074501
4.677419,1.451613,4.677419,21.13002620,0.00454178,-0.00079862
4.838710,1.451613,4.677419,22.48849957,0.00521853,-0.00083515
5.000000,1.451613,4.677419,17.13792465,0.00308244,-0.00063218
0.000000,1.612903,4.677419,20.03219603,0.00408319,-0.00030408
0.161290,1.612903,4.677419,21.35426753,0.00467297,-0.00037030
0.322581,1.612903,4.677419,19.96471329,0.00461771,-0.00038052
0.483871,1.612903,4.677419,20.10951612,0.00415400,-0.00038347
0.645161,1.612903,4.677419,20.19265697,0.00482245,-0.00039695
0.806452,1.612903,4.677419,20.24823519,0.00518603,-0.00041053
0.967742,1.612903,4.677419,22.43124439,0.00446915,-0.00047708
1.129032,1.612903,4.677419,20.70834972,0.00487054,-0.00044923
