,x,y,z,value
289,0.738095,0.142857,0.000000,0.424597
290,0.761905,0.142857,0.000000,0.435712
291,0.785714,0.142857,0.000000,0.446365
292,0.809524,0.142857,0.000000,0.455354
293,0.833333,0.142857,0.000000,0.461856
294,0.857143,0.142857,0.000000,0.465825
295,0.880952,0.142857,0.000000,0.468076
296,0.904762,0.142857,0.000000,0.469950
297,0.928571,0.142857,0.000000,0.472707
298,0.952381,0.142857,0.000000,0.476905
299,0.976190,0.142857,0.000000,0.482051
300,1.000000,0.142857,0.000000,0.486722
301,0.000000,0.166667,0.000000,0.479882
302,0.023810,0.166667,0.000000,0.482671
303,0.047619,0.166667,0.000000,0.481674
304,0.071429,0.166667,0.000000,0.476199
305,0.095238,0.166667,0.000000,0.466803
306,0.119048,0.166667,0.000000,0.455052
307,0.142857,0.166667,0.000000,0.442895
308,0.166667,0.166667,0.000000,0.431948
309,0.190476,0.166667,0.000000,0.422997
310,0.214286,0.166667,0.000000,0.415898
311,0.238095,0.166667,0.000000,0.409866
312,0.261905,0.166667,0.000000,0.403970
313,0.285714,0.166667,0.000000,0.397571
314,0.309524,0.166667,0.000000,0.390535
315,0.333333,0.166667,0.000000,0.383158
316,0.357143,0.166667,0.000000,0.375926
317,0.380952,0.166667,0.000000,0.369266
318,0.404762,0.166667,0.000000,0.363438
319,0.428571,0.166667,0.000000,0.358586
320,0.452381,0.166667,0.000000,0.354883
321,0.476190,0.166667,0.000000,0.352623
322,0.500000,0.166667,0.000000,0.352176
323,0.523810,0.166667,0.000000,0.353813
324,0.547619,0.166667,0.000000,0.357519
325,0.571429,0.166667,0.000000,0.362902
326,0.595238,0.166667,0.000000,0.369322
327,0.619048,0.166667,0.000000,0.376168
328,0.642857,0.166667,0.000000,0.383162
329,0.666667,0.166667,0.000000,0.390491
330,0.690476,0.166667,0.000000,0.398685
331,0.714286,0.166667,0.000000,0.408249
332,0.738095,0.166667,0.000000,0.419238
333,0.761905,0.166667,0.000000,0.431013
334,0.785714,0.166667,0.000000,0.442324
335,0.809524,0.166667,0.000000,0.451750
336,0.833333,0.166667,0.000000,0.458293
337,0.857143,0.166667,0.000000,0.461855
338,0.880952,0.166667,0.000000,0.463342
339,0.904762,0.166667,0.000000,0.464305
340,0.928571,0.166667,0.000000,0.466255
341,0.952381,0.166667,0.000000,0.469949
342,0.976190,0.166667,0.000000,0.474983
343,1.000000,0.166667,0.000000,0.479882
344,0.000000,0.190476,0.000000,0.471031
345,0.023810,0.190476,0.000000,0.474111
346,0.047619,0.190476,0.000000,0.473832
347,0.071429,0.190476,0.000000,0.469263
348,0.095238,0.190476,0.000000,0.460563
349,0.119048,0.190476,0.000000,0.448864
350,0.142857,0.190476,0.000000,0.435812
351,0.166667,0.190476,0.000000,0.422997
352,0.190476,0.190476,0.000000,0.411504
353,0.214286,0.190476,0.000000,0.401743
354,0.238095,0.190476,0.000000,0.393564
355,0.261905,0.190476,0.000000,0.386529
356,0.285714,0.190476,0.000000,0.380186
357,0.309524,0.190476,0.000000,0.374218
